date,accX,accY,accZ,gyrX,gyrY,gyrZ,phi,theta,psi,p2p,posture,postureLbl
"2017-11-13 20:13:25 +0000",16600,-1644,972,11,4,9,-3568,482,5536,0,0,SitOk
"2017-11-13 20:13:25 +0000",16592,-1632,548,0,-8,-3,-3550,489,5505,0,0,SitOk
"2017-11-13 20:13:25 +0000",16516,-1612,688,4,8,-6,-3478,497,5437,0,0,SitOk
"2017-11-13 20:13:25 +0000",16544,-1688,628,-1,13,-3,-3313,491,5272,0,0,SitOk
"2017-11-13 20:13:25 +0000",16548,-1772,676,43,2,5,-3056,475,5044,0,0,SitOk
"2017-11-13 20:13:25 +0000",16428,-1816,820,-48,25,-17,-2683,463,4639,0,0,SitOk
"2017-11-13 20:13:26 +0000",16508,-1508,996,34,-1,4,-2576,450,4553,0,0,SitOk
"2017-11-13 20:13:26 +0000",16528,-1696,828,-1,-13,3,-2761,464,4744,0,0,SitOk
"2017-11-13 20:13:26 +0000",16516,-1724,804,5,1,5,-2872,457,4862,0,0,SitOk
"2017-11-13 20:13:26 +0000",16512,-1740,816,4,7,2,-2869,449,4871,0,0,SitOk
"2017-11-13 20:13:26 +0000",16524,-1812,888,1,7,2,-2772,434,4775,0,0,SitOk
"2017-11-13 20:13:26 +0000",16576,-1496,964,7,-26,-3,-2711,434,4736,0,0,SitOk
"2017-11-13 20:13:27 +0000",16552,-1856,624,21,-22,16,-3051,441,5061,0,0,SitOk
"2017-11-13 20:13:27 +0000",16484,-1632,820,-2,-11,-4,-3537,440,5581,0,0,SitOk
"2017-11-13 20:13:27 +0000",16588,-1708,708,33,25,5,-3473,463,5518,0,0,SitOk
"2017-11-13 20:13:27 +0000",16576,-1736,620,-39,-18,-10,-3501,466,5583,0,0,SitOk
"2017-11-13 20:13:27 +0000",16576,-1472,900,50,3,-3,-3603,460,5701,0,0,SitOk
"2017-11-13 20:13:27 +0000",16612,-1728,724,-56,6,-20,-3183,493,5251,0,0,SitOk
"2017-11-13 20:13:28 +0000",16520,-1636,900,4,2,-2,-3164,468,5203,0,0,SitOk
"2017-11-13 20:13:28 +0000",16656,-1580,736,8,8,-16,-2995,499,5035,0,0,SitOk
"2017-11-13 20:13:28 +0000",16480,-1644,740,-11,-3,-3,-2851,506,4892,0,0,SitOk
"2017-11-13 20:13:28 +0000",16492,-1536,756,5,-1,-2,-2881,516,4923,0,0,SitOk
"2017-11-13 20:13:28 +0000",16592,-1572,804,-3,-3,3,-2909,516,4952,0,0,SitOk
"2017-11-13 20:13:28 +0000",16556,-1668,920,0,-10,2,-2981,511,5027,0,0,SitOk
"2017-11-13 20:13:29 +0000",16528,-1620,720,-1,-3,1,-3176,516,5222,0,0,SitOk
"2017-11-13 20:13:29 +0000",16532,-1624,796,0,0,-4,-3123,515,5168,0,0,SitOk
"2017-11-13 20:13:29 +0000",16512,-1572,768,-2,1,-4,-3068,521,5115,0,0,SitOk
"2017-11-13 20:13:29 +0000",16512,-1640,856,4,5,0,-2997,523,5046,0,0,SitOk
"2017-11-13 20:13:29 +0000",16564,-1628,784,-2,-8,-4,-3019,525,5072,0,0,SitOk
"2017-11-13 20:13:29 +0000",16548,-1580,704,-1,-10,-7,-3027,536,5078,0,0,SitOk
"2017-11-13 20:13:30 +0000",16636,-1580,712,-1,-9,-3,-3083,549,5136,0,0,SitOk
"2017-11-13 20:13:30 +0000",16588,-1560,772,3,-1,2,-3130,550,5187,0,0,SitOk
"2017-11-13 20:13:30 +0000",16504,-1632,780,5,13,1,-3051,540,5115,0,0,SitOk
"2017-11-13 20:13:30 +0000",16448,-1688,932,-9,-3,8,-2964,523,5029,0,0,SitOk
"2017-11-13 20:13:30 +0000",16476,-1552,724,3,-2,-6,-3088,529,5157,0,0,SitOk
"2017-11-13 20:13:30 +0000",16672,-1684,480,-8,-29,-15,-3381,560,5433,0,0,SitOk
"2017-11-13 20:13:31 +0000",16608,-1492,496,-1,-6,-11,-3504,591,5564,0,0,SitOk
"2017-11-13 20:13:31 +0000",16628,-1408,724,0,11,-2,-3327,598,5384,0,0,SitOk
"2017-11-13 20:13:31 +0000",16600,-1508,604,6,7,5,-3140,581,5202,0,0,SitOk
"2017-11-13 20:13:31 +0000",16560,-1564,768,1,5,5,-3094,571,5160,0,0,SitOk
"2017-11-13 20:13:31 +0000",16640,-1572,660,2,6,10,-3128,559,5198,0,0,SitOk
"2017-11-13 20:13:31 +0000",16604,-1552,760,9,9,13,-3031,535,5110,0,0,SitOk
"2017-11-13 20:13:32 +0000",16484,-1684,800,11,18,20,-2835,483,4939,0,0,SitOk
"2017-11-13 20:13:32 +0000",16480,-1856,892,2,5,17,-2683,427,4796,0,0,SitOk
"2017-11-13 20:13:32 +0000",16500,-1640,884,15,7,2,-2746,411,4878,0,0,SitOk
"2017-11-13 20:13:32 +0000",16620,-1700,928,-6,2,2,-2708,414,4842,0,0,SitOk
"2017-11-13 20:13:32 +0000",16516,-1932,784,7,-4,14,-2739,393,4880,0,0,SitOk
"2017-11-13 20:13:32 +0000",16596,-1808,912,-1,-9,-2,-2837,385,4988,0,0,SitOk
"2017-11-13 20:13:33 +0000",16484,-1696,900,-6,0,-1,-2847,401,4988,0,0,SitOk
"2017-11-13 20:13:33 +0000",16540,-1836,896,16,-3,3,-2887,390,5041,0,0,SitOk
"2017-11-13 20:13:33 +0000",16484,-1848,892,-4,-11,1,-2939,388,5114,0,0,SitOk
"2017-11-13 20:13:33 +0000",16480,-1828,864,-2,-7,-5,-3074,395,5235,0,0,SitOk
"2017-11-13 20:13:33 +0000",16632,-1744,768,-1,-4,-10,-3132,415,5299,0,0,SitOk
"2017-11-13 20:13:33 +0000",16548,-1784,976,-2,6,-6,-2989,423,5150,0,0,SitOk
"2017-11-13 20:13:34 +0000",16512,-1748,928,-3,-1,-9,-2848,429,5006,0,0,SitOk
"2017-11-13 20:13:34 +0000",16536,-1704,864,0,5,-7,-2742,437,4895,0,0,SitOk
"2017-11-13 20:13:34 +0000",16568,-1648,892,1,5,-10,-2630,448,4785,0,0,SitOk
"2017-11-13 20:13:34 +0000",16456,-1660,956,0,10,-8,-2474,451,4627,0,0,SitOk
"2017-11-13 20:13:34 +0000",16496,-1612,980,4,0,-3,-2290,450,4442,0,0,SitOk
"2017-11-13 20:13:34 +0000",16540,-1556,796,0,-2,-3,-2271,456,4431,0,0,SitOk
"2017-11-13 20:13:35 +0000",16544,-1744,912,4,8,-1,-2232,451,4393,0,0,SitOk
"2017-11-13 20:13:35 +0000",16600,-1584,984,6,5,-1,-2143,443,4314,0,0,SitOk
"2017-11-13 20:13:35 +0000",16628,-1592,960,0,1,1,-2089,441,4263,0,0,SitOk
"2017-11-13 20:13:35 +0000",16552,-1680,1024,8,0,2,-2017,428,4202,0,0,SitOk
"2017-11-13 20:13:35 +0000",16468,-1652,980,0,5,4,-2042,423,4230,0,0,SitOk
"2017-11-13 20:13:35 +0000",16544,-1712,912,0,-4,0,-2071,420,4259,0,0,SitOk
"2017-11-13 20:13:36 +0000",16560,-1680,984,0,0,0,-2108,419,4296,0,0,SitOk
"2017-11-13 20:13:36 +0000",16572,-1736,940,-3,-2,1,-2037,410,4219,0,0,SitOk
"2017-11-13 20:13:36 +0000",16448,-1588,968,-4,-10,-5,-2005,407,4186,0,0,SitOk
"2017-11-13 20:13:36 +0000",16520,-1732,1036,-12,-2,-7,-2059,429,4221,0,0,SitOk
"2017-11-13 20:13:36 +0000",16564,-1668,1044,5,-5,-1,-2120,443,4278,0,0,SitOk
"2017-11-13 20:13:36 +0000",16600,-1504,940,-8,-2,6,-2137,444,4298,0,0,SitOk
"2017-11-13 20:13:37 +0000",16552,-1724,968,4,-5,5,-2140,431,4296,0,0,SitOk
"2017-11-13 20:13:37 +0000",16544,-1652,968,-1,0,1,-2178,427,4340,0,0,SitOk
"2017-11-13 20:13:37 +0000",16600,-1716,988,-1,-1,-2,-2198,424,4352,0,0,SitOk
"2017-11-13 20:13:37 +0000",16532,-1660,928,4,0,1,-2140,421,4300,0,0,SitOk
"2017-11-13 20:13:37 +0000",16512,-1604,936,-4,-2,1,-2110,418,4268,0,0,SitOk
"2017-11-13 20:13:37 +0000",16556,-1700,1100,0,-7,2,-2106,411,4265,0,0,SitOk
"2017-11-13 20:13:38 +0000",16536,-1712,964,1,-5,0,-2182,415,4342,0,0,SitOk
"2017-11-13 20:13:38 +0000",16580,-1656,1044,-2,-1,1,-2218,419,4377,0,0,SitOk
"2017-11-13 20:13:38 +0000",16588,-1648,1068,1,-6,2,-2178,415,4336,0,0,SitOk
"2017-11-13 20:13:38 +0000",16552,-1712,1012,0,-3,6,-2206,411,4372,0,0,SitOk
"2017-11-13 20:13:38 +0000",16404,-1760,1204,1,7,4,-2145,395,4307,0,0,SitOk
"2017-11-13 20:13:38 +0000",16540,-1656,1008,4,-7,0,-2192,394,4361,0,0,SitOk
"2017-11-13 20:13:39 +0000",16520,-1660,1004,-5,-5,-3,-2287,405,4454,0,0,SitOk
"2017-11-13 20:13:39 +0000",16564,-1700,888,0,1,4,-2264,405,4425,0,0,SitOk
"2017-11-13 20:13:39 +0000",16516,-1684,1208,-1,-3,2,-2260,396,4421,0,0,SitOk
"2017-11-13 20:13:39 +0000",16568,-1612,976,-5,-2,2,-2289,394,4446,0,0,SitOk
"2017-11-13 20:13:39 +0000",16532,-1696,1092,1,-6,1,-2289,390,4445,0,0,SitOk
"2017-11-13 20:13:39 +0000",16532,-1776,1044,-4,-4,2,-2323,394,4477,0,0,SitOk
"2017-11-13 20:13:39 +0000",16560,-1724,932,-11,-3,5,-2349,393,4492,0,0,SitOk
"2017-11-13 20:13:40 +0000",16492,-1972,900,14,-17,19,-2578,384,4722,0,0,SitOk
"2017-11-13 20:13:40 +0000",16604,-1560,940,-26,2,-5,-2485,376,4634,0,0,SitOk
"2017-11-13 20:13:40 +0000",16540,-1848,880,-1,-34,11,-2582,384,4691,0,0,SitOk
"2017-11-13 20:13:40 +0000",16584,-1764,640,28,9,10,-3020,375,5174,0,0,SitOk
"2017-11-13 20:13:40 +0000",16544,-1944,1132,-13,-2,3,-2762,361,4921,0,0,SitOk
"2017-11-13 20:13:40 +0000",16488,-1816,972,7,10,3,-2688,344,4843,0,0,SitOk
"2017-11-13 20:13:41 +0000",16540,-1732,1016,-5,15,-4,-2657,349,4818,0,0,SitOk
"2017-11-13 20:13:41 +0000",16520,-1860,1128,-6,21,-14,-2366,347,4501,0,0,SitOk
"2017-11-13 20:13:41 +0000",16440,-1732,1252,10,3,-16,-1929,342,4081,0,0,SitOk
"2017-11-13 20:13:41 +0000",16552,-1684,1068,-12,-14,-13,-1850,370,3994,0,0,SitOk
"2017-11-13 20:13:41 +0000",16588,-1660,1040,-8,-10,0,-2005,393,4131,0,0,SitOk
"2017-11-13 20:13:41 +0000",16500,-1652,1132,-1,4,4,-2014,392,4126,0,0,SitOk
"2017-11-13 20:13:42 +0000",16480,-1736,1124,0,3,4,-1977,380,4094,0,0,SitOk
"2017-11-13 20:13:42 +0000",16472,-1812,1104,2,8,1,-1966,375,4077,0,0,SitOk
"2017-11-13 20:13:42 +0000",16548,-1676,1112,2,-1,2,-1934,370,4049,0,0,SitOk
"2017-11-13 20:13:42 +0000",16564,-1632,1136,0,-1,7,-1994,372,4109,0,0,SitOk
"2017-11-13 20:13:42 +0000",16544,-1756,1184,-1,0,4,-1986,362,4105,0,0,SitOk
"2017-11-13 20:13:42 +0000",16584,-1788,1032,3,-1,2,-1919,348,4041,0,0,SitOk
"2017-11-13 20:13:43 +0000",16488,-1836,1008,2,4,-4,-1834,340,3959,0,0,SitOk
"2017-11-13 20:13:43 +0000",16476,-1568,1240,23,-1,18,-1753,328,3900,0,0,SitOk
"2017-11-13 20:13:43 +0000",16560,-1740,1108,-24,-18,7,-1873,318,4020,0,0,SitOk
"2017-11-13 20:13:43 +0000",16492,-1904,984,13,-12,9,-2152,300,4297,0,0,SitOk
"2017-11-13 20:13:43 +0000",16500,-1788,944,6,8,-4,-2177,299,4339,0,0,SitOk
"2017-11-13 20:13:43 +0000",16544,-1824,1084,5,11,-4,-2063,290,4229,0,0,SitOk
"2017-11-13 20:13:44 +0000",16600,-1856,1144,7,8,11,-1835,268,4026,0,0,SitOk
"2017-11-13 20:13:44 +0000",16364,-1900,1024,-6,0,3,-1741,238,3933,0,0,SitOk
"2017-11-13 20:13:44 +0000",16544,-1856,1212,1,-6,3,-1838,240,4025,0,0,SitOk
"2017-11-13 20:13:44 +0000",16504,-1820,1316,-6,7,-5,-1757,234,3942,0,0,SitOk
"2017-11-13 20:13:44 +0000",16500,-1832,1232,1,5,0,-1670,229,3847,0,0,SitOk
"2017-11-13 20:13:44 +0000",16492,-1808,1200,-4,3,4,-1590,221,3763,0,0,SitOk
"2017-11-13 20:13:45 +0000",16492,-1868,1420,-2,-10,-9,-1570,218,3744,0,0,SitOk
"2017-11-13 20:13:45 +0000",16500,-1904,1256,-6,-3,-15,-1595,240,3752,0,0,SitOk
"2017-11-13 20:13:45 +0000",16464,-1904,1148,-23,1,1,-1556,236,3692,0,0,SitOk
"2017-11-13 20:13:45 +0000",16456,-2064,1308,10,6,-42,-1378,249,3495,0,0,SitOk
"2017-11-13 20:13:45 +0000",16600,-1556,1332,3,56,-61,-596,306,2729,0,0,SitOk
"2017-11-13 20:13:45 +0000",16488,-1484,1628,-7,49,-3,425,264,1695,0,0,SitOk
"2017-11-13 20:13:46 +0000",16364,-1584,1732,23,29,8,854,211,1272,0,0,SitOk
"2017-11-13 20:13:46 +0000",16464,-1588,1820,0,18,1,977,172,1172,0,0,SitOk
"2017-11-13 20:13:46 +0000",16452,-1616,1836,7,4,-4,1152,161,989,0,0,SitOk
"2017-11-13 20:13:46 +0000",16372,-1512,1904,-1,3,-11,1303,155,854,0,0,SitOk
"2017-11-13 20:13:46 +0000",16516,-1580,1792,-6,15,-14,1401,163,741,0,0,SitOk
"2017-11-13 20:13:46 +0000",16480,-1544,1912,16,37,-4,1722,125,412,0,0,SitOk
"2017-11-13 20:13:47 +0000",16456,-1492,2116,9,24,-4,2013,71,152,0,0,SitOk
"2017-11-13 20:13:47 +0000",16480,-1528,1972,0,1,3,2137,50,32,0,0,SitOk
"2017-11-13 20:13:47 +0000",16436,-1444,2056,19,-29,3,2036,56,141,0,0,SitOk
"2017-11-13 20:13:47 +0000",16508,-1572,1784,-50,-24,24,1709,57,481,0,0,SitOk
"2017-11-13 20:13:47 +0000",16460,-1680,1980,-30,-11,-26,1545,67,554,0,0,SitOk
"2017-11-13 20:13:47 +0000",16552,-1508,1968,10,-9,-20,1634,96,465,0,0,SitOk
"2017-11-13 20:13:48 +0000",16436,-1548,1868,-4,3,8,1763,114,335,0,0,SitOk
"2017-11-13 20:13:48 +0000",16440,-1616,1884,12,-19,27,1565,98,555,0,0,SitOk
"2017-11-13 20:13:48 +0000",16536,-1728,1944,-15,7,12,1264,80,867,0,0,SitOk
"2017-11-13 20:13:48 +0000",16460,-1680,1856,-1,-4,4,1264,67,849,0,0,SitOk
"2017-11-13 20:13:48 +0000",16416,-1612,1932,-2,8,-3,1230,66,888,0,0,SitOk
"2017-11-13 20:13:48 +0000",16360,-1724,2040,-4,-11,-2,1287,59,817,0,0,SitOk
"2017-11-13 20:13:48 +0000",16376,-1616,1912,-3,24,4,1251,66,847,0,0,SitOk
"2017-11-13 20:13:49 +0000",16860,-1608,1428,9,-9,2,1211,89,886,0,0,SitOk
"2017-11-13 20:13:49 +0000",16808,-1564,1556,-14,-45,1,1224,63,900,0,0,SitOk
"2017-11-13 20:13:49 +0000",16456,-1676,1932,-2,-15,-1,1142,40,980,0,0,SitOk
"2017-11-13 20:13:49 +0000",16356,-1716,1800,-3,11,-4,1043,53,1067,0,0,SitOk
"2017-11-13 20:13:49 +0000",16520,-1720,1992,-18,-12,-10,1064,49,1027,0,0,SitOk
"2017-11-13 20:13:49 +0000",16524,-1792,1928,-17,0,17,1030,88,1012,0,0,SitOk
"2017-11-13 20:13:50 +0000",16632,-1704,1812,20,-14,16,696,107,1351,0,0,SitOk
"2017-11-13 20:13:50 +0000",16628,-1564,1588,-9,-9,26,534,85,1554,0,0,SitOk
"2017-11-13 20:13:50 +0000",16488,-2072,1752,-13,4,19,284,46,1768,0,0,SitOk
"2017-11-13 20:13:50 +0000",16352,-1832,1976,4,21,1,358,9,1706,0,0,SitOk
"2017-11-13 20:13:50 +0000",16432,-2028,1964,-7,-13,-11,431,-9,1622,0,0,SitOk
"2017-11-13 20:13:50 +0000",16568,-2024,2076,-13,0,-48,550,44,1485,0,0,SitOk
"2017-11-13 20:13:51 +0000",16004,-1704,1688,-1,26,-23,862,104,1151,0,0,SitOk
"2017-11-13 20:13:51 +0000",16352,-1484,1712,16,8,-3,1162,117,859,0,0,SitOk
"2017-11-13 20:13:51 +0000",16360,-1700,1652,-5,18,19,1251,78,784,0,0,SitOk
"2017-11-13 20:13:51 +0000",16464,-1848,2016,4,0,17,1103,37,926,0,0,SitOk
"2017-11-13 20:13:51 +0000",16392,-1640,2048,-1,-3,6,1106,23,927,0,0,SitOk
"2017-11-13 20:13:51 +0000",16348,-1836,1376,-9,4,-25,1037,44,974,0,0,SitOk
"2017-11-13 20:13:52 +0000",16472,-1076,2140,-10,-11,25,1189,26,856,0,0,SitOk
"2017-11-13 20:13:52 +0000",16540,-1932,1828,4,-1,-22,1074,35,891,0,0,SitOk
"2017-11-13 20:13:52 +0000",16756,-1460,1652,23,-7,-1,1097,27,966,0,0,SitOk
"2017-11-13 20:13:52 +0000",16480,-1828,2264,-34,-5,1,1214,19,796,0,0,SitOk
"2017-11-13 20:13:52 +0000",16548,-1700,2052,7,-13,1,1034,17,988,0,0,SitOk
"2017-11-13 20:13:52 +0000",16600,-1760,2144,-27,-9,-2,1059,22,943,0,0,SitOk
"2017-11-13 20:13:53 +0000",16544,-2128,1916,16,12,-11,1085,12,877,0,0,SitOk
"2017-11-13 20:13:53 +0000",16412,-1724,2088,35,24,7,1221,-10,823,0,0,SitOk
"2017-11-13 20:13:53 +0000",16404,-1636,2036,-78,-2,-25,1434,-19,593,0,0,SitOk
"2017-11-13 20:13:53 +0000",16420,-1872,1964,-14,-4,-29,1603,12,304,0,0,SitOk
"2017-11-13 20:13:53 +0000",16568,-1360,1900,32,-3,-4,1688,33,274,0,0,SitOk
"2017-11-13 20:13:53 +0000",16420,-1672,2076,14,11,7,1810,17,178,0,0,SitOk
"2017-11-13 20:13:54 +0000",16344,-1608,2172,-19,-3,8,1754,-10,251,0,0,SitOk
"2017-11-13 20:13:54 +0000",16328,-1748,2060,-16,-9,6,1666,-19,297,0,0,SitOk
"2017-11-13 20:13:54 +0000",16480,-1668,1992,10,-13,4,1481,-17,489,0,0,SitOk
"2017-11-13 20:13:54 +0000",16388,-1756,2068,-40,-1,-7,1461,-16,486,0,0,SitOk
"2017-11-13 20:13:54 +0000",16388,-1616,2008,18,-2,0,1437,-40,479,0,0,SitOk
"2017-11-13 20:13:54 +0000",16492,-1472,2272,-24,-16,-9,1510,-28,420,0,0,SitOk
"2017-11-13 20:13:55 +0000",16464,-1948,2076,15,-4,-1,1436,-24,465,0,0,SitOk
"2017-11-13 20:13:55 +0000",16524,-1648,2052,-10,0,-4,1421,-14,498,0,0,SitOk
"2017-11-13 20:13:55 +0000",16468,-1844,2092,44,0,15,1357,-37,566,0,0,SitOk
"2017-11-13 20:13:55 +0000",16536,-1616,2132,-15,-4,-5,1420,-37,558,0,0,SitOk
"2017-11-13 20:13:55 +0000",16428,-1796,2164,-20,4,4,1450,-50,473,0,0,SitOk
"2017-11-13 20:13:55 +0000",16472,-1760,2052,-11,-8,1,1360,-63,566,0,0,SitOk
"2017-11-13 20:13:56 +0000",16404,-1704,1976,-17,-15,12,1333,-66,564,0,0,SitOk
"2017-11-13 20:13:56 +0000",16400,-1816,2056,-58,1,-39,1321,-36,525,0,0,SitOk
"2017-11-13 20:13:56 +0000",16416,-1964,1952,6,-12,24,1270,-35,509,0,0,SitOk
"2017-11-13 20:13:56 +0000",16428,-1808,1936,18,1,7,1055,-59,764,0,0,SitOk
"2017-11-13 20:13:56 +0000",16440,-1760,2036,18,12,8,1088,-74,758,0,0,SitOk
"2017-11-13 20:13:56 +0000",16384,-1716,2156,19,6,-4,1213,-100,668,0,0,SitOk
"2017-11-13 20:13:57 +0000",16424,-1812,2160,-1,-1,-1,1328,-107,572,0,0,SitOk
"2017-11-13 20:13:57 +0000",16424,-1852,2156,7,-5,7,1251,-114,656,0,0,SitOk
"2017-11-13 20:13:57 +0000",16440,-1836,2204,-10,-3,9,1219,-125,689,0,0,SitOk
"2017-11-13 20:13:57 +0000",16404,-1840,2100,-2,-23,17,1051,-132,851,0,0,SitOk
"2017-11-13 20:13:57 +0000",16332,-1940,2040,6,-21,14,719,-119,1191,0,0,SitOk
"2017-11-13 20:13:57 +0000",16412,-1940,1824,-14,-11,7,564,-114,1346,0,0,SitOk
"2017-11-13 20:13:57 +0000",16360,-2028,2076,-10,-18,6,430,-117,1459,0,0,SitOk
"2017-11-13 20:13:58 +0000",16560,-2152,1748,-1,-37,3,129,-98,1760,0,0,SitOk
"2017-11-13 20:13:58 +0000",16556,-2132,1776,-8,-16,-20,-7,-63,1894,0,0,SitOk
"2017-11-13 20:13:58 +0000",16352,-2156,1876,-16,-3,-61,240,-27,1628,0,0,SitOk
"2017-11-13 20:13:58 +0000",16432,-1608,1792,2,-38,-95,830,87,1002,0,0,SitOk
"2017-11-13 20:13:58 +0000",16592,-1244,1824,3,-32,-27,1062,231,784,0,0,SitOk
"2017-11-13 20:13:58 +0000",16436,-1468,1392,19,-44,37,901,278,984,0,0,SitOk
"2017-11-13 20:13:59 +0000",16572,-1696,1208,1,-33,71,-169,262,2085,0,0,SitOk
"2017-11-13 20:13:59 +0000",16580,-1712,1544,37,-17,14,-853,222,2818,0,0,SitOk
"2017-11-13 20:13:59 +0000",16284,-1820,1600,-27,9,-9,-635,198,2613,0,0,SitOk
"2017-11-13 20:13:59 +0000",16292,-1552,1192,-38,-41,-20,-688,239,2607,0,0,SitOk
"2017-11-13 20:13:59 +0000",16512,-2140,1220,39,-22,47,-1451,242,3349,0,0,SitOk
"2017-11-13 20:13:59 +0000",16232,-1436,1464,117,-9,6,-1283,211,3358,0,0,SitOk
"2017-11-13 20:14:00 +0000",16524,-2204,1144,-2,-41,38,-1545,211,3716,0,0,SitOk
"2017-11-13 20:14:00 +0000",16404,-2392,992,-34,-14,64,-2495,114,4654,0,0,SitOk
"2017-11-13 20:14:00 +0000",16400,-2152,1324,-29,40,-32,-2663,88,4762,0,0,SitOk
"2017-11-13 20:14:00 +0000",16780,-1740,1064,-124,72,-94,-1828,164,3790,0,0,SitOk
"2017-11-13 20:14:00 +0000",16252,-1944,1888,-73,-4,-111,-185,222,1931,0,0,SitOk
"2017-11-13 20:14:00 +0000",15976,-1324,1724,11,83,-48,882,306,829,0,0,SitOk
"2017-11-13 20:14:01 +0000",16908,-832,1292,-88,-15,-32,1588,335,56,0,0,SitOk
"2017-11-13 20:14:01 +0000",16452,-1756,1532,-65,26,16,1767,280,-301,0,0,SitOk
"2017-11-13 20:14:01 +0000",16880,-1784,1784,-42,25,36,1281,223,94,0,0,SitOk
"2017-11-13 20:14:01 +0000",16700,-1168,1764,-80,35,-106,1818,200,-555,0,0,SitOk
"2017-11-13 20:14:01 +0000",16400,-924,1968,-43,85,-82,3445,213,-2337,0,0,SitOk
"2017-11-13 20:14:01 +0000",17036,-680,2468,75,43,-75,5055,186,-3925,0,0,SitOk
"2017-11-13 20:14:02 +0000",16120,-620,2356,78,-11,45,5704,144,-4437,0,0,SitOk
"2017-11-13 20:14:02 +0000",16668,-1056,2240,31,-11,66,4775,122,-3395,0,0,SitOk
"2017-11-13 20:14:02 +0000",16100,-1224,2196,27,-27,22,4319,123,-2884,0,0,SitOk
"2017-11-13 20:14:02 +0000",16736,-976,2156,-27,2,48,3756,123,-2283,0,0,SitOk
"2017-11-13 20:14:02 +0000",16516,-1384,1776,-73,56,61,3149,44,-1809,0,0,SitOk
"2017-11-13 20:14:02 +0000",16144,-1556,2576,44,36,32,3040,-108,-1690,0,0,SitOk
"2017-11-13 20:14:03 +0000",16388,-1560,2632,4,29,15,2948,-170,-1566,0,0,SitOk
"2017-11-13 20:14:03 +0000",16304,-1396,2636,-4,20,12,3090,-257,-1697,0,0,SitOk
"2017-11-13 20:14:03 +0000",16292,-1604,2524,7,-36,13,2989,-251,-1596,0,0,SitOk
"2017-11-13 20:14:03 +0000",16480,-1744,2272,-43,-27,66,2497,-243,-1114,0,0,SitOk
"2017-11-13 20:14:03 +0000",16172,-2056,2384,44,1,51,1891,-322,-508,0,0,SitOk
"2017-11-13 20:14:03 +0000",16668,-2232,2440,25,-1,22,1552,-341,-68,0,0,SitOk
"2017-11-13 20:14:04 +0000",16360,-2308,2432,-9,13,23,1402,-396,86,0,0,SitOk
"2017-11-13 20:14:04 +0000",16096,-2060,2740,37,13,-16,1637,-451,-122,0,0,SitOk
"2017-11-13 20:14:04 +0000",16308,-2080,2492,-42,-15,-6,1641,-425,-131,0,0,SitOk
"2017-11-13 20:14:04 +0000",16252,-2076,2644,6,-5,-16,1588,-444,-136,0,0,SitOk
"2017-11-13 20:14:04 +0000",16328,-2100,2592,29,15,27,1642,-430,-133,0,0,SitOk
"2017-11-13 20:14:04 +0000",16284,-2176,2660,13,1,20,1543,-481,-3,0,0,SitOk
"2017-11-13 20:14:05 +0000",16288,-2224,2668,-7,-21,-9,1500,-486,38,0,0,SitOk
"2017-11-13 20:14:05 +0000",16244,-2080,2532,31,-14,-30,1567,-436,-8,0,0,SitOk
"2017-11-13 20:14:05 +0000",16404,-1980,2428,-11,-14,-1,1672,-399,-67,0,0,SitOk
"2017-11-13 20:14:05 +0000",16324,-2200,2544,-18,7,-54,1625,-386,-88,0,0,SitOk
"2017-11-13 20:14:05 +0000",16344,-1760,2508,-52,-7,-53,2145,-331,-653,0,0,SitOk
"2017-11-13 20:14:05 +0000",16304,-1684,2676,8,25,-73,2572,-303,-1138,0,0,SitOk
"2017-11-13 20:14:06 +0000",16516,-1392,2644,-15,-4,-31,3126,-239,-1709,0,0,SitOk
"2017-11-13 20:14:06 +0000",16400,-1376,2664,-41,2,-16,3473,-227,-2098,0,0,SitOk
"2017-11-13 20:14:06 +0000",16424,-1640,2500,2,14,73,3201,-254,-1878,0,0,SitOk
"2017-11-13 20:14:06 +0000",16264,-1816,2668,26,18,108,2458,-390,-1076,0,0,SitOk
"2017-11-13 20:14:06 +0000",16180,-2116,2864,0,-9,33,2035,-479,-615,0,0,SitOk
"2017-11-13 20:14:06 +0000",16340,-2304,2616,8,-11,25,1704,-505,-284,0,0,SitOk
"2017-11-13 20:14:07 +0000",16320,-2100,2604,7,-8,16,1554,-520,-97,0,0,SitOk
"2017-11-13 20:14:07 +0000",16164,-2184,2660,-3,-10,-18,1503,-516,-53,0,0,SitOk
"2017-11-13 20:14:07 +0000",16352,-2104,2548,0,15,3,1588,-479,-136,0,0,SitOk
"2017-11-13 20:14:07 +0000",16228,-2200,2732,-3,-11,-25,1647,-499,-213,0,0,SitOk
"2017-11-13 20:14:07 +0000",16324,-1864,2752,-10,-14,-7,1836,-461,-387,0,0,SitOk
"2017-11-13 20:14:07 +0000",16352,-2184,2700,-1,-1,-8,1763,-452,-351,0,0,SitOk
"2017-11-13 20:14:08 +0000",16440,-1940,2732,21,-7,-3,1818,-435,-363,0,0,SitOk
"2017-11-13 20:14:08 +0000",16248,-2236,2512,-9,-3,1,1802,-439,-363,0,0,SitOk
"2017-11-13 20:14:08 +0000",16292,-1960,2636,16,-2,-10,1971,-443,-498,0,0,SitOk
"2017-11-13 20:14:08 +0000",16220,-1916,2612,2,-4,-7,2014,-435,-531,0,0,SitOk
