date,accX,accY,accZ,gyrX,gyrY,gyrZ,p2p,posture,postureLbl
"2017-11-02 15:01:39 +0000",11888,-884,6616,262,710,217,0,0,StandNok
"2017-11-02 15:01:39 +0000",11936,-1932,7860,294,581,156,0,0,StandNok
"2017-11-02 15:01:39 +0000",11904,-1124,9408,202,467,77,0,0,StandNok
"2017-11-02 15:01:39 +0000",13084,-204,11840,109,138,196,0,0,StandNok
"2017-11-02 15:01:39 +0000",13568,716,13540,-20,-179,17,0,0,StandNok
"2017-11-02 15:01:39 +0000",18012,-1744,10460,-234,-712,121,0,0,StandNok
"2017-11-02 15:01:39 +0000",16508,-2528,5996,-217,-833,105,0,0,StandNok
"2017-11-02 15:01:39 +0000",15164,-2244,3676,-146,-703,79,0,0,StandNok
"2017-11-02 15:01:39 +0000",16348,-2308,3168,-128,-544,69,0,0,StandNok
"2017-11-02 15:01:40 +0000",16944,-2536,2792,-50,-259,78,0,0,StandNok
"2017-11-02 15:01:40 +0000",17296,-2740,2396,5,-175,91,0,0,StandNok
"2017-11-02 15:01:40 +0000",16572,-2712,2312,-38,-167,41,0,0,StandNok
"2017-11-02 15:01:40 +0000",16396,-2568,2352,-2,-147,20,0,0,StandNok
"2017-11-02 15:01:40 +0000",16336,-2500,2328,22,-67,247,0,0,StandNok
"2017-11-02 15:01:40 +0000",16284,-2312,2436,32,9,235,0,0,StandNok
"2017-11-02 15:01:40 +0000",16280,-2188,2660,11,35,249,0,0,StandNok
"2017-11-02 15:01:40 +0000",16204,-2144,2752,-15,37,7,0,0,StandNok
"2017-11-02 15:01:44 +0000",16104,-2160,3140,119,431,239,0,0,StandOk
"2017-11-02 15:01:44 +0000",16284,-2140,3208,203,643,220,0,0,StandOk
"2017-11-02 15:01:44 +0000",15820,-1828,4332,237,887,173,0,0,StandOk
"2017-11-02 15:01:44 +0000",16960,-1972,8912,113,910,181,0,0,StandOk
"2017-11-02 15:01:45 +0000",15884,-1456,11840,129,726,118,0,0,StandOk
"2017-11-02 15:01:45 +0000",11220,-448,13584,178,569,91,0,0,StandOk
"2017-11-02 15:01:45 +0000",11660,-196,13720,7,162,137,0,0,StandOk
"2017-11-02 15:01:45 +0000",12128,-196,13212,-32,-105,173,0,0,StandOk
"2017-11-02 15:01:45 +0000",12040,-332,11900,-29,-379,244,0,0,StandOk
"2017-11-02 15:01:45 +0000",11864,-512,9620,-90,-696,73,0,0,StandOk
"2017-11-02 15:01:45 +0000",11604,-420,7432,-105,-799,86,0,0,StandOk
"2017-11-02 15:01:45 +0000",11908,-568,6052,-108,-917,124,0,0,StandOk
"2017-11-02 15:01:45 +0000",13836,-1284,4796,-116,-870,146,0,0,StandOk
"2017-11-02 15:01:45 +0000",14820,-1912,3388,-139,-733,129,0,0,StandOk
"2017-11-02 15:01:46 +0000",15712,-2420,2448,-45,-627,111,0,0,StandOk
"2017-11-02 15:01:46 +0000",16664,-2200,1208,58,-436,122,0,0,StandOk
"2017-11-02 15:01:46 +0000",16456,-1548,1248,26,-334,48,0,0,StandOk
"2017-11-02 15:01:46 +0000",16716,-1580,536,-107,-401,225,0,0,StandOk
"2017-11-02 15:01:46 +0000",16908,-2248,-760,-32,-86,244,0,0,StandOk
"2017-11-02 15:01:46 +0000",16788,-2060,-580,7,-21,37,0,0,StandOk
"2017-11-02 15:01:46 +0000",16664,-2128,-428,-17,11,46,0,0,StandOk
"2017-11-02 15:01:46 +0000",16572,-2128,-356,-38,22,31,0,0,StandOk
"2017-11-02 15:01:47 +0000",15968,-1712,2712,132,888,12,0,0,StandNok
"2017-11-02 15:01:48 +0000",14300,-1732,4032,213,1069,232,0,0,StandNok
"2017-11-02 15:01:48 +0000",12636,-956,6368,214,1022,208,0,0,StandNok
"2017-11-02 15:01:48 +0000",10928,-876,6996,146,780,190,0,0,StandNok
"2017-11-02 15:01:48 +0000",10800,-928,8688,255,673,175,0,0,StandNok
"2017-11-02 15:01:48 +0000",10048,-424,9596,465,438,132,0,0,StandNok
"2017-11-02 15:01:48 +0000",12392,852,11964,46,56,51,0,0,StandNok
"2017-11-02 15:01:48 +0000",13712,188,13652,-82,-272,181,0,0,StandNok
"2017-11-02 15:01:48 +0000",13120,-404,13204,-33,-662,188,0,0,StandNok
"2017-11-02 15:01:48 +0000",16572,-1140,8380,-190,-1042,208,0,0,StandNok
"2017-11-02 15:01:48 +0000",17288,-1940,4068,-265,-989,116,0,0,StandNok
"2017-11-02 15:01:49 +0000",17592,-2168,2820,-107,-737,9,0,0,StandNok
"2017-11-02 15:01:49 +0000",16612,-1400,1500,-83,-570,6,0,0,StandNok
"2017-11-02 15:01:49 +0000",17284,-1672,524,-91,-488,89,0,0,StandNok
"2017-11-02 15:01:49 +0000",17104,-2108,280,-101,-297,105,0,0,StandNok
"2017-11-02 15:01:49 +0000",16968,-2368,284,-83,-197,59,0,0,StandNok
"2017-11-02 15:01:49 +0000",16672,-2216,104,-53,-134,19,0,0,StandNok
"2017-11-02 15:01:49 +0000",16656,-2352,160,12,-62,35,0,0,StandNok
"2017-11-02 15:01:49 +0000",16604,-2176,236,60,29,21,0,0,StandNok
"2017-11-02 15:01:49 +0000",16648,-2108,356,56,114,5,0,0,StandNok
"2017-11-02 15:01:49 +0000",16620,-2008,880,29,133,251,0,0,StandNok
"2017-11-02 15:01:50 +0000",16440,-1960,1212,16,138,247,0,0,StandNok
"2017-11-02 15:01:50 +0000",16188,-2080,1300,8,115,8,0,0,StandNok
