2017-10-15 16:05:39 +0000,16440,292,-220,28,9,5,0,1
2017-10-15 16:05:40 +0000,16580,36,12,26,51,255,0,1
2017-10-15 16:05:40 +0000,16560,140,-60,22,36,16,0,1
2017-10-15 16:05:40 +0000,16536,88,-24,16,34,12,0,1
2017-10-15 16:05:40 +0000,16528,4,-40,3,17,0,0,1
2017-10-15 16:05:40 +0000,16496,100,-24,26,7,3,0,1
2017-10-15 16:05:40 +0000,16504,88,-96,25,13,12,0,1
2017-10-15 16:05:40 +0000,16612,60,-76,30,14,6,0,1
2017-10-15 16:05:40 +0000,16624,24,-120,23,18,8,0,1
2017-10-15 16:05:40 +0000,16552,84,-164,21,18,8,0,1
2017-10-15 16:05:41 +0000,16472,-60,-80,24,18,20,0,1
2017-10-15 16:05:41 +0000,16600,20,-100,20,22,11,0,1
2017-10-15 16:05:41 +0000,16476,28,-220,18,23,10,0,1
2017-10-15 16:05:41 +0000,16512,-16,-32,9,15,253,0,1
2017-10-15 16:05:41 +0000,16608,44,60,0,14,1,0,1
2017-10-15 16:05:41 +0000,16560,-216,-136,6,23,255,0,1
2017-10-15 16:05:41 +0000,16492,40,-16,21,25,252,0,1
2017-10-15 16:05:41 +0000,16496,64,-52,28,24,2,0,1
2017-10-15 16:05:41 +0000,16536,-36,-8,22,19,251,0,1
2017-10-15 16:05:41 +0000,16524,84,124,36,14,252,0,1
2017-10-15 16:05:42 +0000,16596,4,-44,21,13,1,0,1
2017-10-15 16:05:42 +0000,16600,48,28,28,14,3,0,1
2017-10-15 16:05:42 +0000,16616,-108,-12,18,11,9,0,1
2017-10-15 16:05:42 +0000,16572,-224,40,-12,17,0,0,1
2017-10-15 16:05:42 +0000,16624,-96,-100,4,20,249,0,1
2017-10-15 16:05:42 +0000,16488,28,-48,27,27,2,0,1
2017-10-15 16:05:42 +0000,16560,-52,52,22,22,248,0,1
2017-10-15 16:05:42 +0000,16520,16,108,30,19,254,0,1
2017-10-15 16:05:42 +0000,16472,44,228,24,22,9,0,1
2017-10-15 16:05:43 +0000,16536,-24,68,22,16,7,0,1
2017-10-15 16:05:43 +0000,16572,28,176,27,14,13,0,1
2017-10-15 16:05:43 +0000,16528,-8,108,18,15,7,0,1
2017-10-15 16:05:43 +0000,16552,-28,140,24,20,4,0,1
2017-10-15 16:05:43 +0000,16524,-16,204,16,17,1,0,1
2017-10-15 16:05:43 +0000,16436,-12,132,12,18,2,0,1
2017-10-15 16:05:43 +0000,16548,-32,168,19,12,255,0,1
2017-10-15 16:05:43 +0000,16584,-88,172,19,18,252,0,1
2017-10-15 16:05:43 +0000,16512,-48,104,20,17,255,0,1
2017-10-15 16:05:43 +0000,16548,-68,108,17,15,0,0,1
2017-10-15 16:05:44 +0000,16612,-60,224,25,12,0,0,1
2017-10-15 16:05:44 +0000,16536,-28,80,23,17,3,0,1
2017-10-15 16:05:44 +0000,16512,8,228,24,18,255,0,1
2017-10-15 16:05:44 +0000,16596,-140,384,17,17,255,0,1
2017-10-15 16:05:44 +0000,16636,-24,160,16,4,7,0,1
2017-10-15 16:05:44 +0000,16616,136,204,2,16,16,0,1
2017-10-15 16:05:44 +0000,16488,-232,168,10,22,249,0,1
2017-10-15 16:05:44 +0000,16564,-12,104,40,13,1,0,1
2017-10-15 16:05:44 +0000,16576,-164,184,25,15,246,0,1
2017-10-15 16:05:44 +0000,16512,60,208,45,18,246,0,1
2017-10-15 16:05:45 +0000,16584,56,244,18,15,3,0,1
2017-10-15 16:05:45 +0000,16504,-112,320,24,10,254,0,1
2017-10-15 16:05:45 +0000,16556,-4,304,22,11,7,0,1
2017-10-15 16:05:45 +0000,16536,-96,276,16,18,1,0,1
2017-10-15 16:05:45 +0000,16424,68,184,19,18,255,0,1
2017-10-15 16:05:45 +0000,16576,-124,224,21,15,255,0,1
2017-10-15 16:05:45 +0000,16608,-88,264,22,19,253,0,1
2017-10-15 16:05:45 +0000,16556,56,320,22,17,2,0,1
2017-10-15 16:05:45 +0000,16504,-52,260,18,16,0,0,1
2017-10-15 16:05:46 +0000,16544,56,284,23,14,3,0,1
2017-10-15 16:05:46 +0000,16520,-72,236,12,19,253,0,1
2017-10-15 16:05:46 +0000,16516,36,224,24,15,9,0,1
2017-10-15 16:05:46 +0000,16484,-52,268,21,12,4,0,1
2017-10-15 16:05:46 +0000,16560,-56,252,20,16,254,0,1
2017-10-15 16:05:46 +0000,16540,28,284,20,16,3,0,1
2017-10-15 16:05:46 +0000,16532,-96,220,25,18,4,0,1
2017-10-15 16:05:46 +0000,16592,32,324,23,14,6,0,1
2017-10-15 16:05:46 +0000,16520,-44,252,19,12,2,0,1
2017-10-15 16:05:47 +0000,16568,-76,308,18,10,5,0,1
2017-10-15 16:05:47 +0000,16528,12,212,12,18,1,0,1
2017-10-15 16:05:47 +0000,16532,-40,116,18,8,252,0,1
2017-10-15 16:05:47 +0000,16588,-8,204,12,-3,0,0,1
2017-10-15 16:05:47 +0000,16548,-72,188,19,-5,248,0,1
2017-10-15 16:05:47 +0000,16504,12,328,20,2,6,0,1
2017-10-15 16:05:47 +0000,16480,-24,168,17,-1,252,0,1
2017-10-15 16:05:47 +0000,16544,-96,228,30,17,5,0,1
2017-10-15 16:05:47 +0000,16344,-60,192,30,-10,254,0,1
2017-10-15 16:05:47 +0000,16600,136,28,15,-26,8,0,1
2017-10-15 16:05:48 +0000,16512,84,-24,19,9,5,0,1
2017-10-15 16:05:48 +0000,16452,148,68,7,-18,14,0,1
2017-10-15 16:05:48 +0000,16512,108,-204,23,-23,16,0,1
2017-10-15 16:05:48 +0000,16620,-280,64,36,-29,34,0,1
2017-10-15 16:05:48 +0000,16492,-52,-132,12,7,31,0,1
2017-10-15 16:05:48 +0000,16328,-36,-264,-48,-4,32,0,1
2017-10-15 16:05:48 +0000,16560,-544,-196,-55,-11,16,0,1
2017-10-15 16:05:48 +0000,16444,-768,-384,-56,-22,15,0,1
2017-10-15 16:05:48 +0000,16436,-180,-448,9,-21,14,0,1
2017-10-15 16:05:48 +0000,16596,-448,-572,12,-40,37,0,1
2017-10-15 16:05:49 +0000,16560,-144,-504,56,-32,46,0,1
2017-10-15 16:05:49 +0000,16552,-248,-620,24,-29,71,0,1
2017-10-15 16:05:49 +0000,16456,-1244,-876,45,-19,99,0,1
2017-10-15 16:05:49 +0000,16528,-512,-652,67,-36,98,0,1
2017-10-15 16:05:49 +0000,16548,-1012,-956,94,-31,43,0,1
2017-10-15 16:05:49 +0000,16360,-1144,-896,63,8,46,0,1
2017-10-15 16:05:49 +0000,16484,-1064,-856,58,29,43,0,1
2017-10-15 16:05:49 +0000,16432,-1464,-900,-32,-4,18,0,1
2017-10-15 16:05:49 +0000,16380,-1256,-780,-1,-7,253,0,1
2017-10-15 16:05:50 +0000,16408,-1516,-1152,2,-4,247,0,1
2017-10-15 16:05:50 +0000,16372,-1204,-904,-22,-20,4,0,1
2017-10-15 16:05:50 +0000,16624,-1640,-1496,37,16,235,0,1
2017-10-15 16:05:50 +0000,16444,-764,-904,38,21,251,0,1
2017-10-15 16:05:50 +0000,16500,-816,-1052,88,22,253,0,1
2017-10-15 16:05:50 +0000,16584,-1044,-856,36,48,241,0,1
2017-10-15 16:05:50 +0000,16372,-988,-876,18,63,243,0,1
2017-10-15 16:05:50 +0000,16324,-676,-592,-25,30,216,0,1
2017-10-15 16:05:50 +0000,16592,-964,-692,-109,29,198,0,1
2017-10-15 16:05:50 +0000,16504,-860,-860,-99,19,227,0,1
2017-10-15 16:05:51 +0000,16524,-980,-1016,19,9,230,0,1
2017-10-15 16:05:51 +0000,16596,-552,-996,89,14,235,0,1
2017-10-15 16:05:51 +0000,16468,-596,-912,59,13,251,0,1
2017-10-15 16:05:51 +0000,16664,-756,-752,84,34,5,0,1
2017-10-15 16:05:51 +0000,16440,-712,-672,49,41,10,0,1
2017-10-15 16:05:51 +0000,16468,-764,-604,17,40,251,0,1
2017-10-15 16:05:51 +0000,16440,-720,-544,10,28,241,0,1
2017-10-15 16:05:51 +0000,16464,-948,-568,6,13,253,0,1
2017-10-15 16:05:51 +0000,16560,-664,-608,34,17,250,0,1
2017-10-15 16:05:52 +0000,16436,-608,-648,17,29,238,0,1
2017-10-15 16:05:52 +0000,16524,-476,-596,1,23,241,0,1
2017-10-15 16:05:52 +0000,16504,-600,-612,6,27,243,0,1
2017-10-15 16:05:52 +0000,16480,-496,-656,25,23,249,0,1
2017-10-15 16:05:52 +0000,16556,-556,-488,30,20,248,0,1
2017-10-15 16:05:52 +0000,16516,-532,-428,25,16,250,0,1
2017-10-15 16:05:52 +0000,16444,-452,-460,22,0,0,0,1
2017-10-15 16:05:52 +0000,16700,-476,-684,16,12,10,0,1
2017-10-15 16:05:52 +0000,16352,-464,-652,6,4,6,0,1
2017-10-15 16:05:52 +0000,16616,-572,-672,18,-5,247,0,1
2017-10-15 16:05:53 +0000,16576,-408,-556,28,22,253,0,1
2017-10-15 16:05:53 +0000,16504,-628,-640,3,8,249,0,1
2017-10-15 16:05:53 +0000,16516,-436,-568,14,-8,240,0,1
2017-10-15 16:05:53 +0000,16544,-436,-776,3,-25,234,0,1
2017-10-15 16:05:53 +0000,16668,-416,-684,18,-17,255,0,1
2017-10-15 16:05:53 +0000,16520,-464,-880,10,-1,11,0,1
2017-10-15 16:05:53 +0000,16508,-512,-920,-23,4,5,0,1
2017-10-15 16:05:53 +0000,16548,-688,-868,8,-3,213,0,1
2017-10-15 16:05:53 +0000,16612,-268,-888,12,4,231,0,1
2017-10-15 16:05:53 +0000,16500,-112,-736,39,9,242,0,1
2017-10-15 16:05:54 +0000,16504,-128,-700,-19,-12,6,0,1
2017-10-15 16:05:54 +0000,16388,-596,-836,-50,-16,21,0,1
2017-10-15 16:05:54 +0000,16392,-264,-1036,-27,-34,228,0,1
2017-10-15 16:05:54 +0000,16672,-728,-1460,-9,-48,196,0,1
2017-10-15 16:05:54 +0000,16656,160,-1552,-5,7,222,0,1
2017-10-15 16:05:54 +0000,16632,-156,-1616,-34,55,167,0,1
2017-10-15 16:05:54 +0000,16660,16,-1324,53,6,223,0,1
2017-10-15 16:05:54 +0000,16124,236,-928,53,-34,240,0,1
2017-10-15 16:05:54 +0000,16580,-532,-1272,112,-41,253,0,1
2017-10-15 16:05:55 +0000,16584,300,-1112,150,-13,9,0,1
2017-10-15 16:05:55 +0000,16488,60,-1656,68,-13,41,0,1
2017-10-15 16:05:55 +0000,16220,-364,-1516,127,-41,200,0,1
2017-10-15 16:05:55 +0000,16632,48,-1460,188,-62,176,0,1
2017-10-15 16:05:55 +0000,16888,36,-1512,149,-70,214,0,1
2017-10-15 16:05:55 +0000,16612,144,-1640,144,-3,242,0,1
2017-10-15 16:05:55 +0000,16156,468,-1852,214,-30,197,0,1
2017-10-15 16:05:55 +0000,16440,1008,-2216,191,-42,192,0,1
2017-10-15 16:05:55 +0000,16560,960,-1840,62,57,242,0,1
2017-10-15 16:05:55 +0000,16396,232,-1732,59,95,22,0,1
2017-10-15 16:05:56 +0000,16232,24,-1792,171,38,53,0,1
2017-10-15 16:05:56 +0000,16264,240,-2228,205,84,25,0,1
2017-10-15 16:05:56 +0000,16652,628,-2280,130,86,248,0,1
2017-10-15 16:05:56 +0000,16752,248,-1940,-20,82,84,0,1
2017-10-15 16:05:56 +0000,16440,40,-1676,-60,54,1,0,1
2017-10-15 16:05:56 +0000,16488,404,-2060,-21,-5,57,0,1
2017-10-15 16:05:56 +0000,16812,484,-1612,-14,136,14,0,1
2017-10-15 16:05:56 +0000,16212,-632,-1092,67,183,244,0,1
2017-10-15 16:05:56 +0000,16364,-112,-856,143,56,114,0,1
2017-10-15 16:05:57 +0000,16580,2592,-1308,-291,-118,170,0,1
2017-10-15 16:05:57 +0000,16404,-1928,-956,-304,130,80,0,1
2017-10-15 16:05:57 +0000,16500,-408,-1124,65,106,65,0,1
2017-10-15 16:05:57 +0000,15860,-4,488,210,322,204,0,1
2017-10-15 16:05:57 +0000,17232,220,-1060,-2,266,102,0,1
2017-10-15 16:05:57 +0000,17320,320,704,-65,552,210,0,1
2017-10-15 16:05:57 +0000,15516,-1964,1968,19,616,106,0,1
2017-10-15 16:05:57 +0000,15692,-4,2728,41,507,32,0,1
2017-10-15 16:05:57 +0000,15500,-1124,3380,-96,629,65,0,1
2017-10-15 16:05:57 +0000,12936,-2480,5512,29,442,28,0,1
2017-10-15 16:05:58 +0000,12552,1104,6284,2,-7,34,0,1
2017-10-15 16:05:58 +0000,16876,-2500,4508,119,-680,70,0,1
2017-10-15 16:05:58 +0000,16768,280,2776,220,-547,108,0,1
2017-10-15 16:05:58 +0000,16908,-232,2244,4,-437,1,0,1
2017-10-15 16:05:58 +0000,16200,-320,736,160,-412,179,0,1
2017-10-15 16:05:58 +0000,16496,32,-140,78,-434,60,0,1
2017-10-15 16:05:58 +0000,16744,-612,-872,-31,-299,156,0,1
2017-10-15 16:05:58 +0000,16752,-688,-1420,-80,-194,188,0,1
2017-10-15 16:05:58 +0000,16172,-308,-1520,-127,-104,90,0,1
2017-10-15 16:05:59 +0000,16652,-692,-2236,-192,-15,150,0,1
2017-10-15 16:05:59 +0000,17100,-928,-2720,-64,176,171,0,1
2017-10-15 16:05:59 +0000,16636,-1056,-1812,102,369,223,0,1
2017-10-15 16:05:59 +0000,16088,-1540,-1100,234,411,216,0,1
2017-10-15 16:05:59 +0000,15712,-592,1136,382,218,250,0,1
2017-10-15 16:05:59 +0000,15916,540,2052,284,33,79,0,1
2017-10-15 16:05:59 +0000,16092,-632,1376,-4,-140,94,0,1
2017-10-15 16:05:59 +0000,16540,-1220,692,127,-259,116,0,1
2017-10-15 16:05:59 +0000,16332,-700,228,169,-313,77,0,1
2017-10-15 16:05:59 +0000,16240,-1868,-1020,17,-360,60,0,1
2017-10-15 16:06:00 +0000,17072,-1468,-1888,55,-301,10,0,1
2017-10-15 16:06:00 +0000,16628,-1136,-2368,182,-131,197,0,1
2017-10-15 16:06:00 +0000,16592,-1048,-2032,110,33,206,0,1
2017-10-15 16:06:00 +0000,15728,-968,-1508,54,137,234,0,1
2017-10-15 16:06:00 +0000,15784,-1424,-1536,75,52,195,0,1
2017-10-15 16:06:00 +0000,16132,-520,-1624,138,-136,204,0,1
2017-10-15 16:06:00 +0000,17032,-940,-1820,-40,-3,211,0,1
2017-10-15 16:06:00 +0000,15912,-628,-1848,-41,15,20,0,1
2017-10-15 16:06:00 +0000,16312,-1016,-2524,-18,-208,45,0,1
2017-10-15 16:06:00 +0000,16332,3260,-640,-170,-232,34,0,1
2017-10-15 16:06:01 +0000,17412,-904,-4072,-121,-204,1,0,1
2017-10-15 16:06:01 +0000,16288,-620,-3704,-49,75,10,0,1
2017-10-15 16:06:01 +0000,15844,-1196,-3392,-16,169,227,0,1
2017-10-15 16:06:01 +0000,16184,-840,-3040,91,133,212,0,1
2017-10-15 16:06:01 +0000,16624,-360,-2220,94,138,239,0,1
2017-10-15 16:06:01 +0000,16336,-488,-1808,59,174,6,0,1
2017-10-15 16:06:01 +0000,16360,-264,-1900,-22,43,25,0,1
2017-10-15 16:06:01 +0000,16524,-1040,-2180,0,18,6,0,1
2017-10-15 16:06:01 +0000,16436,-836,-2036,40,59,25,0,1
2017-10-15 16:06:02 +0000,16504,-928,-1948,47,50,16,0,1
2017-10-15 16:06:02 +0000,16316,-976,-2128,37,35,15,0,1
2017-10-15 16:06:02 +0000,16368,-876,-1948,3,26,22,0,1
2017-10-15 16:06:02 +0000,16580,-1280,-1884,24,30,18,0,1
2017-10-15 16:06:02 +0000,16464,-816,-1804,33,32,25,0,1
2017-10-15 16:06:02 +0000,16276,-1120,-1640,7,39,27,0,1
2017-10-15 16:06:02 +0000,16488,-1124,-1784,-17,25,22,0,1
2017-10-15 16:06:02 +0000,16356,-1212,-1552,-27,39,3,0,1
2017-10-15 16:06:02 +0000,16564,-1148,-1964,20,46,254,0,1
2017-10-15 16:06:02 +0000,16232,-960,-1812,113,49,223,0,1
2017-10-15 16:06:03 +0000,16292,-908,-1388,91,71,233,0,1
2017-10-15 16:06:03 +0000,16588,-408,-880,-66,36,22,0,1
2017-10-15 16:06:03 +0000,16228,-1176,-1204,-198,57,14,0,1
2017-10-15 16:06:03 +0000,16312,-860,-1380,-238,8,249,0,1
2017-10-15 16:06:03 +0000,16656,-1460,-1848,-102,-29,181,0,1
2017-10-15 16:06:03 +0000,16420,-1004,-1876,24,1,167,0,1
2017-10-15 16:06:03 +0000,16548,-480,-1628,78,61,184,0,1
2017-10-15 16:06:03 +0000,16536,-832,-1616,57,77,169,0,1
2017-10-15 16:06:03 +0000,16448,-408,-1428,201,112,123,0,1
2017-10-15 16:06:04 +0000,16736,128,-1136,210,108,184,0,1
2017-10-15 16:06:04 +0000,16544,500,-696,150,152,7,0,1
2017-10-15 16:06:04 +0000,16476,408,-536,69,144,19,0,1
2017-10-15 16:06:04 +0000,16328,-40,-232,4,65,244,0,1
2017-10-15 16:06:04 +0000,16376,40,-64,39,-20,236,0,1
2017-10-15 16:06:04 +0000,16444,88,-260,-61,-39,248,0,1
2017-10-15 16:06:04 +0000,16776,-36,-624,-134,-79,91,0,1
