date,accX,accY,accZ,gyrX,gyrY,gyrZ,p2p,posture,postureLbl
"2017-11-02 13:25:13 +0000",16568,-1152,-864,17,35,10,0,0,SitOk
"2017-11-02 13:25:13 +0000",16472,-1096,-912,23,22,25,0,0,SitOk
"2017-11-02 13:25:13 +0000",16480,-1144,-560,29,29,23,0,0,SitOk
"2017-11-02 13:25:13 +0000",16576,-1196,-664,28,-11,6,0,0,SitOk
"2017-11-02 13:25:13 +0000",16540,-1200,-936,32,14,17,0,0,SitOk
"2017-11-02 13:25:13 +0000",16600,-1160,-844,30,29,28,0,0,SitOk
"2017-11-02 13:25:14 +0000",16504,-1232,-824,25,20,21,0,0,SitOk
"2017-11-02 13:25:14 +0000",16544,-1240,-844,19,33,19,0,0,SitOk
"2017-11-02 13:25:14 +0000",16608,-1256,-808,29,33,21,0,0,SitOk
"2017-11-02 13:25:14 +0000",16584,-1140,-588,25,53,15,0,0,SitOk
"2017-11-02 13:25:14 +0000",16448,-1128,-932,4,29,22,0,0,SitOk
"2017-11-02 13:25:14 +0000",16576,-1220,-860,34,42,244,0,0,SitOk
"2017-11-02 13:25:14 +0000",16444,-960,-384,-27,19,226,0,0,SitOk
"2017-11-02 13:25:14 +0000",16588,-1280,-436,-64,35,233,0,0,SitOk
"2017-11-02 13:25:14 +0000",16596,-1004,-752,27,67,47,0,0,SitOk
"2017-11-02 13:25:14 +0000",16604,-1136,-244,54,58,51,0,0,SitOk
"2017-11-02 13:25:15 +0000",16656,-1112,-364,58,12,21,0,0,SitOk
"2017-11-02 13:25:15 +0000",16516,-1336,-420,29,16,11,0,0,SitOk
"2017-11-02 13:25:15 +0000",16636,-1068,-604,16,8,21,0,0,SitOk
"2017-11-02 13:25:15 +0000",16744,-1232,-468,17,10,20,0,0,SitOk
"2017-11-02 13:25:15 +0000",16660,-1184,-468,8,14,12,0,0,SitOk
"2017-11-02 13:25:15 +0000",16576,-1180,-636,16,21,15,0,0,SitOk
"2017-11-02 13:25:15 +0000",16676,-1184,-512,30,16,19,0,0,SitOk
"2017-11-02 13:25:15 +0000",16636,-1244,-536,23,22,22,0,0,SitOk
"2017-11-02 13:25:15 +0000",16580,-1084,-468,-7,32,9,0,0,SitOk
"2017-11-02 13:25:15 +0000",16696,-1236,-312,-6,62,8,0,0,SitOk
"2017-11-02 13:25:16 +0000",16544,-1116,-736,28,40,29,0,0,SitOk
"2017-11-02 13:25:16 +0000",16356,-1188,-116,18,36,29,0,0,SitOk
"2017-11-02 13:25:16 +0000",16120,-1140,340,52,-96,239,0,0,SitOk
"2017-11-02 13:25:16 +0000",17248,-1280,-500,-5,-42,254,0,0,SitOk
"2017-11-02 13:25:16 +0000",15980,-1156,-720,-1,118,205,0,0,SitOk
"2017-11-02 13:25:16 +0000",16440,-948,-612,36,-4,233,0,0,SitOk
"2017-11-02 13:25:16 +0000",16992,-1060,-968,15,108,233,0,0,SitOk
"2017-11-02 13:25:16 +0000",16868,-972,-216,49,129,219,0,0,SitOk
"2017-11-02 13:25:16 +0000",16200,-840,-304,52,100,206,0,0,SitOk
"2017-11-02 13:25:17 +0000",16880,-644,36,70,112,216,0,0,SitOk
"2017-11-02 13:25:17 +0000",16960,-504,336,49,83,243,0,0,SitOk
"2017-11-02 13:25:17 +0000",16504,-384,412,11,99,235,0,0,SitOk
"2017-11-02 13:25:17 +0000",16692,-444,356,-21,165,239,0,0,SitOk
"2017-11-02 13:25:17 +0000",16532,-556,704,16,166,39,0,0,SitOk
"2017-11-02 13:25:17 +0000",16180,-476,1020,88,148,91,0,0,SitOk
"2017-11-02 13:25:17 +0000",16948,-960,1628,141,159,97,0,0,SitOk
"2017-11-02 13:25:17 +0000",17056,-884,1572,131,206,48,0,0,SitOk
"2017-11-02 13:25:17 +0000",16712,-548,1692,79,298,236,0,0,SitOk
"2017-11-02 13:25:17 +0000",15764,-232,2552,-4,313,153,0,0,SitOk
"2017-11-02 13:25:18 +0000",15452,-816,3484,-34,164,98,0,0,SitOk
"2017-11-02 13:25:18 +0000",16888,288,3736,-106,77,47,0,0,SitOk
"2017-11-02 13:25:18 +0000",16244,272,3124,-255,127,109,0,0,SitOk
"2017-11-02 13:25:18 +0000",15984,-36,3344,-141,53,131,0,0,SitOk
"2017-11-02 13:25:18 +0000",16424,-392,3204,76,40,178,0,0,SitOk
"2017-11-02 13:25:18 +0000",16500,76,3492,187,30,116,0,0,SitOk
"2017-11-02 13:25:18 +0000",15888,344,3556,116,0,49,0,0,SitOk
"2017-11-02 13:25:18 +0000",16636,32,2952,-98,-8,33,0,0,SitOk
"2017-11-02 13:25:18 +0000",16188,-1096,2908,30,7,115,0,0,SitOk
"2017-11-02 13:25:19 +0000",16352,-612,3220,76,-87,58,0,0,SitOk
"2017-11-02 13:25:19 +0000",16152,-696,2768,18,7,71,0,0,SitOk
"2017-11-02 13:25:19 +0000",16164,-944,3296,28,23,94,0,0,SitOk
"2017-11-02 13:25:19 +0000",16120,-1640,2912,-33,-115,53,0,0,SitOk
"2017-11-02 13:25:19 +0000",16252,-1324,2576,51,-124,246,0,0,SitOk
"2017-11-02 13:25:19 +0000",16756,-1280,2884,105,1,43,0,0,SitOk
"2017-11-02 13:25:19 +0000",16376,-1024,2872,199,-56,113,0,0,SitOk
"2017-11-02 13:25:19 +0000",16496,-972,2840,96,-22,72,0,0,SitOk
"2017-11-02 13:25:19 +0000",16516,-712,2020,-151,-58,236,0,0,SitOk
"2017-11-02 13:25:19 +0000",16872,-1452,1112,-148,7,241,0,0,SitOk
"2017-11-02 13:25:20 +0000",15668,-1284,2020,-5,150,11,0,0,SitOk
"2017-11-02 13:25:20 +0000",15936,-1264,2436,169,-8,73,0,0,SitOk
"2017-11-02 13:25:20 +0000",16484,-340,2960,63,-192,80,0,0,SitOk
"2017-11-02 13:25:20 +0000",17200,-1412,2276,49,50,3,0,0,SitOk
"2017-11-02 13:25:20 +0000",16420,-1556,1924,42,-76,90,0,0,SitOk
"2017-11-02 13:25:20 +0000",16632,-1568,1792,-8,-7,105,0,0,SitOk
"2017-11-02 13:25:20 +0000",16604,-1660,1552,-60,-37,36,0,0,SitOk
"2017-11-02 13:25:20 +0000",16456,-1768,1236,11,-5,28,0,0,SitOk
"2017-11-02 13:25:20 +0000",16556,-1504,1428,18,46,15,0,0,SitOk
"2017-11-02 13:25:20 +0000",16500,-1656,1644,43,35,6,0,0,SitOk
"2017-11-02 13:25:21 +0000",16408,-1580,1888,37,51,4,0,0,SitOk
"2017-11-02 13:25:21 +0000",16104,-1332,1892,25,-62,219,0,0,SitOk
"2017-11-02 13:25:21 +0000",16988,-1400,1688,19,-80,128,0,0,SitOk
"2017-11-02 13:25:21 +0000",16608,-1428,1936,-100,-53,227,0,0,SitOk
"2017-11-02 13:25:21 +0000",16408,-1088,2016,-260,-80,223,0,0,SitOk
"2017-11-02 13:25:21 +0000",16448,-1128,1704,-524,-153,27,0,0,SitOk
"2017-11-02 13:25:21 +0000",16932,-1012,544,-751,-131,205,0,0,SitOk
"2017-11-02 13:25:21 +0000",16256,-52,240,-596,-204,162,0,0,SitOk
"2017-11-02 13:25:21 +0000",16112,760,-536,-343,-275,103,0,0,SitOk
"2017-11-02 13:25:22 +0000",16628,1632,-1152,-222,-239,152,0,0,SitOk
"2017-11-02 13:25:22 +0000",16604,2820,-1272,-178,-186,227,0,0,SitOk
"2017-11-02 13:25:22 +0000",16368,2964,-1552,-177,-138,4,0,0,SitOk
"2017-11-02 13:25:22 +0000",16208,3348,-1812,-113,-96,70,0,0,SitOk
"2017-11-02 13:25:22 +0000",15932,3292,-1856,-2,-202,55,0,0,SitOk
"2017-11-02 13:25:22 +0000",16204,3788,-2700,162,-316,133,0,0,SitOk
"2017-11-02 13:25:22 +0000",16032,4220,-3724,167,-272,158,0,0,SitOk
"2017-11-02 13:25:22 +0000",16560,4784,-3892,204,-249,203,0,0,SitOk
"2017-11-02 13:25:22 +0000",15264,5376,-3504,64,-8,93,0,0,SitOk
"2017-11-02 13:25:22 +0000",14944,3396,-4672,230,-90,124,0,0,SitOk
"2017-11-02 13:25:23 +0000",16116,4080,-4056,293,52,177,0,0,SitOk
"2017-11-02 13:25:23 +0000",15896,2872,-4656,142,-17,139,0,0,SitOk
"2017-11-02 13:25:23 +0000",15416,2452,-5152,212,-93,54,0,0,SitOk
"2017-11-02 13:25:23 +0000",15964,2084,-5268,407,-12,112,0,0,SitOk
"2017-11-02 13:25:23 +0000",16536,2708,-5148,338,150,204,0,0,SitOk
"2017-11-02 13:25:23 +0000",15868,1996,-5212,165,295,184,0,0,SitOk
"2017-11-02 13:25:23 +0000",16600,1504,-5420,176,429,198,0,0,SitOk
"2017-11-02 13:25:23 +0000",17196,1020,-4720,361,646,93,0,0,SitOk
"2017-11-02 13:25:23 +0000",15472,680,-2412,361,514,44,0,0,SitOk
"2017-11-02 13:25:23 +0000",15668,-684,-1424,424,409,67,0,0,SitOk
"2017-11-02 13:25:24 +0000",16268,-92,416,306,283,148,0,0,SitOk
"2017-11-02 13:25:24 +0000",16508,-656,568,77,212,211,0,0,SitOk
"2017-11-02 13:25:24 +0000",17716,-484,380,29,224,4,0,0,SitOk
"2017-11-02 13:25:24 +0000",16744,-132,1428,-92,143,216,0,0,SitOk
"2017-11-02 13:25:24 +0000",16956,-380,1004,-86,221,182,0,0,SitOk
"2017-11-02 13:25:24 +0000",16316,-512,1964,-160,239,206,0,0,SitOk
"2017-11-02 13:25:24 +0000",16228,312,1728,-165,120,190,0,0,SitOk
"2017-11-02 13:25:24 +0000",17120,76,2196,-105,127,234,0,0,SitOk
"2017-11-02 13:25:24 +0000",16532,668,1820,-136,75,178,0,0,SitOk
"2017-11-02 13:25:25 +0000",16356,76,1908,-45,37,230,0,0,SitOk
"2017-11-02 13:25:25 +0000",16204,300,1660,144,44,176,0,0,SitOk
"2017-11-02 13:25:25 +0000",16160,428,1836,212,11,86,0,0,SitOk
"2017-11-02 13:25:25 +0000",16812,28,2244,238,-8,53,0,0,SitOk
"2017-11-02 13:25:25 +0000",16764,-1036,2056,93,-74,120,0,0,SitOk
"2017-11-02 13:25:25 +0000",16604,-924,2040,-54,9,150,0,0,SitOk
"2017-11-02 13:25:25 +0000",16124,-2116,1324,-63,30,153,0,0,SitOk
"2017-11-02 13:25:25 +0000",16228,-1848,1704,163,55,215,0,0,SitOk
"2017-11-02 13:25:25 +0000",15796,-816,1480,46,35,204,0,0,SitOk
"2017-11-02 13:25:26 +0000",16708,-1256,1820,-34,-24,19,0,0,SitOk
"2017-11-02 13:25:26 +0000",16684,-1692,2008,-86,56,219,0,0,SitOk
"2017-11-02 13:25:26 +0000",16900,-1364,1536,103,115,239,0,0,SitOk
"2017-11-02 13:25:26 +0000",16812,-2092,2332,631,99,2,0,0,SitOk
"2017-11-02 13:25:26 +0000",16304,1180,2144,628,-78,254,0,0,SitOk
"2017-11-02 13:25:26 +0000",16128,1172,1272,34,-32,1,0,0,SitOk
"2017-11-02 13:25:26 +0000",16404,-1080,1732,-130,272,153,0,0,SitOk
"2017-11-02 13:25:26 +0000",17192,-1628,2748,-108,64,73,0,0,SitOk
"2017-11-02 13:25:26 +0000",16868,-1048,2916,-66,10,39,0,0,SitOk
"2017-11-02 13:25:26 +0000",16052,-1852,2640,-129,-5,223,0,0,SitOk
"2017-11-02 13:25:27 +0000",16760,-1528,2388,-2,-19,186,0,0,SitOk
"2017-11-02 13:25:27 +0000",16504,-948,2556,27,-10,215,0,0,SitOk
"2017-11-02 13:25:27 +0000",16776,-732,3008,-38,-105,165,0,0,SitOk
"2017-11-02 13:25:27 +0000",16404,-272,1692,-174,24,107,0,0,SitOk
"2017-11-02 13:25:27 +0000",15944,-844,1320,-265,-230,21,0,0,SitOk
"2017-11-02 13:25:27 +0000",16820,-1000,160,-97,-4,70,0,0,SitOk
"2017-11-02 13:25:27 +0000",16716,-964,2604,162,10,230,0,0,SitOk
"2017-11-02 13:25:27 +0000",16968,-568,2020,81,90,219,0,0,SitOk
"2017-11-02 13:25:27 +0000",15960,-1296,2064,132,51,189,0,0,SitOk
"2017-11-02 13:25:27 +0000",16592,-236,2244,75,14,26,0,0,SitOk
"2017-11-02 13:25:28 +0000",16604,-1040,1492,-70,86,23,0,0,SitOk
"2017-11-02 13:25:28 +0000",16408,-360,2432,-6,87,228,0,0,SitOk
"2017-11-02 13:25:28 +0000",16204,-1012,2504,-8,57,180,0,0,SitOk
"2017-11-02 13:25:28 +0000",16744,-620,2448,128,-2,251,0,0,SitOk
"2017-11-02 13:25:28 +0000",16720,-212,2240,56,-56,79,0,0,SitOk
"2017-11-02 13:25:28 +0000",16372,-532,2036,27,-44,18,0,0,SitOk
"2017-11-02 13:25:28 +0000",16748,-512,2104,95,-19,236,0,0,SitOk
"2017-11-02 13:25:28 +0000",16916,-764,2464,153,-51,56,0,0,SitOk
"2017-11-02 13:25:28 +0000",16508,-472,1976,40,-36,78,0,0,SitOk
"2017-11-02 13:25:29 +0000",16752,-496,2080,-30,44,88,0,0,SitOk
"2017-11-02 13:25:29 +0000",16828,-964,1632,4,43,24,0,0,SitOk
"2017-11-02 13:25:29 +0000",16288,-1016,1972,-89,21,242,0,0,SitOk
"2017-11-02 13:25:29 +0000",16392,-996,1704,29,6,248,0,0,SitOk
"2017-11-02 13:25:29 +0000",16744,-788,1952,89,-94,208,0,0,SitOk
"2017-11-02 13:25:29 +0000",17584,-752,1624,162,7,201,0,0,SitOk
"2017-11-02 13:25:29 +0000",17008,112,1796,63,-7,67,0,0,SitOk
"2017-11-02 13:25:29 +0000",17064,-464,1880,156,95,29,0,0,SitOk
"2017-11-02 13:25:29 +0000",16476,-72,2048,88,43,18,0,0,SitOk
"2017-11-02 13:25:29 +0000",16120,740,1900,-130,-56,221,0,0,SitOk
"2017-11-02 13:25:30 +0000",16748,-336,1356,-114,-22,197,0,0,SitOk
"2017-11-02 13:25:30 +0000",16756,-88,1492,-131,-18,29,0,0,SitOk
"2017-11-02 13:25:30 +0000",16084,-336,1872,-116,-9,44,0,0,SitOk
"2017-11-02 13:25:30 +0000",16076,-676,1360,-80,-3,32,0,0,SitOk
"2017-11-02 13:25:30 +0000",17100,-344,916,28,35,81,0,0,SitOk
"2017-11-02 13:25:30 +0000",17036,-804,792,103,140,115,0,0,SitOk
"2017-11-02 13:25:30 +0000",16680,-1196,1696,132,88,179,0,0,SitOk
"2017-11-02 13:25:30 +0000",16648,-976,1880,111,18,161,0,0,SitOk
"2017-11-02 13:25:30 +0000",16440,-1500,1944,79,-20,95,0,0,SitOk
"2017-11-02 13:25:31 +0000",16000,-1784,2100,39,-154,191,0,0,SitOk
"2017-11-02 13:25:31 +0000",16788,-1052,1488,-6,-124,43,0,0,SitOk
"2017-11-02 13:25:31 +0000",16596,-1096,624,-4,-126,40,0,0,SitOk
"2017-11-02 13:25:31 +0000",16552,-76,900,62,-48,123,0,0,SitOk
"2017-11-02 13:25:31 +0000",16456,420,752,-9,-4,152,0,0,SitOk
"2017-11-02 13:25:31 +0000",16564,-72,764,30,-6,120,0,0,SitOk
"2017-11-02 13:25:31 +0000",16740,476,648,114,-16,150,0,0,SitOk
"2017-11-02 13:25:31 +0000",16732,636,952,117,-8,245,0,0,SitOk
"2017-11-02 13:25:31 +0000",16568,772,800,55,-3,255,0,0,SitOk
"2017-11-02 13:25:31 +0000",16724,828,520,77,-9,221,0,0,SitOk
"2017-11-02 13:25:32 +0000",16948,992,952,44,-13,196,0,0,SitOk
"2017-11-02 13:25:32 +0000",16972,780,428,99,5,174,0,0,SitOk
"2017-11-02 13:25:32 +0000",16552,1052,352,110,84,247,0,0,SitOk
"2017-11-02 13:25:32 +0000",16656,1216,624,45,200,137,0,0,SitOk
"2017-11-02 13:25:32 +0000",16092,884,1596,83,112,218,0,0,SitOk
"2017-11-02 13:25:32 +0000",17188,636,1368,-31,155,57,0,0,SitOk
"2017-11-02 13:25:32 +0000",16368,532,1860,-132,119,109,0,0,SitOk
"2017-11-02 13:25:32 +0000",16752,-444,1324,-121,53,227,0,0,SitOk
"2017-11-02 13:25:32 +0000",16336,260,2244,-87,2,32,0,0,SitOk
"2017-11-02 13:25:32 +0000",16748,-460,1452,-327,-50,0,0,0,SitOk
"2017-11-02 13:25:33 +0000",16960,-880,1248,-126,-50,150,0,0,SitOk
"2017-11-02 13:25:33 +0000",16860,72,1256,-17,63,160,0,0,SitOk
"2017-11-02 13:25:33 +0000",16476,-404,1284,32,115,71,0,0,SitOk
"2017-11-02 13:25:33 +0000",16376,-380,1316,223,17,140,0,0,SitOk
"2017-11-02 13:25:33 +0000",16800,-640,1596,340,15,24,0,0,SitOk
"2017-11-02 13:25:33 +0000",16128,-2040,1244,533,-131,59,0,0,SitOk
"2017-11-02 13:25:33 +0000",16540,-156,1504,659,-152,201,0,0,SitOk
"2017-11-02 13:25:33 +0000",15412,-888,2124,300,-279,65,0,0,SitOk
"2017-11-02 13:25:33 +0000",17344,-300,696,-252,-119,123,0,0,SitOk
"2017-11-02 13:25:34 +0000",16128,-920,736,-380,-73,87,0,0,SitOk
"2017-11-02 13:25:34 +0000",16216,-2128,-828,-342,-20,233,0,0,SitOk
"2017-11-02 13:25:34 +0000",16432,-2164,-1084,-86,2,247,0,0,SitOk
"2017-11-02 13:25:34 +0000",17312,-2076,-672,-7,6,16,0,0,SitOk
"2017-11-02 13:25:34 +0000",16588,-1804,-448,9,61,28,0,0,SitOk
"2017-11-02 13:25:34 +0000",16296,-1964,-552,11,-52,239,0,0,SitOk
"2017-11-02 13:25:34 +0000",16980,-2032,-420,119,15,191,0,0,SitOk
"2017-11-02 13:25:34 +0000",16840,-896,272,-47,97,229,0,0,SitOk
"2017-11-02 13:25:34 +0000",16596,-1460,520,-197,68,220,0,0,SitOk
"2017-11-02 13:25:34 +0000",15760,-1908,296,-566,6,74,0,0,SitOk
"2017-11-02 13:25:35 +0000",16636,-1704,-640,-378,-140,140,0,0,SitOk
"2017-11-02 13:25:35 +0000",16280,-372,-816,-125,-72,240,0,0,SitOk
"2017-11-02 13:25:35 +0000",16368,-1280,-452,-74,107,200,0,0,SitOk
"2017-11-02 13:25:35 +0000",17084,-1208,-812,106,59,56,0,0,SitOk
"2017-11-02 13:25:35 +0000",17356,-364,-732,212,-58,78,0,0,SitOk
"2017-11-02 13:25:35 +0000",16108,-316,-352,209,4,42,0,0,SitOk
"2017-11-02 13:25:35 +0000",16832,-484,-436,109,38,45,0,0,SitOk
"2017-11-02 13:25:35 +0000",16784,344,-400,75,-33,207,0,0,SitOk
"2017-11-02 13:25:35 +0000",16256,-900,-876,-111,-16,175,0,0,SitOk
"2017-11-02 13:25:36 +0000",16828,-944,-1244,-57,74,237,0,0,SitOk
"2017-11-02 13:25:36 +0000",16752,-448,-788,9,85,227,0,0,SitOk
"2017-11-02 13:25:36 +0000",16664,-900,-688,46,43,47,0,0,SitOk
"2017-11-02 13:25:36 +0000",16520,-1060,-616,16,34,154,0,0,SitOk
"2017-11-02 13:25:36 +0000",16504,-668,-624,39,28,29,0,0,SitOk
"2017-11-02 13:25:36 +0000",16616,-504,-768,26,-8,37,0,0,SitOk
"2017-11-02 13:25:36 +0000",16716,-692,-584,5,65,20,0,0,SitOk
"2017-11-02 13:25:36 +0000",16932,-1104,-1224,-8,81,3,0,0,SitOk
"2017-11-02 13:25:36 +0000",16424,-1392,20,46,81,187,0,0,SitOk
"2017-11-02 13:25:36 +0000",16448,-876,-576,152,-61,99,0,0,SitOk
"2017-11-02 13:25:37 +0000",16740,132,-164,262,6,243,0,0,SitOk
"2017-11-02 13:25:37 +0000",16472,-308,-44,-39,43,213,0,0,SitOk
"2017-11-02 13:25:37 +0000",16388,-1160,-752,-127,63,213,0,0,SitOk
"2017-11-02 13:25:37 +0000",15944,-744,8,-82,-13,248,0,0,SitOk
"2017-11-02 13:25:37 +0000",16900,-704,-492,8,-21,224,0,0,SitOk
"2017-11-02 13:25:37 +0000",16488,-760,-504,-93,-4,48,0,0,SitOk
"2017-11-02 13:25:37 +0000",16396,-600,-408,68,-1,0,0,0,SitOk
"2017-11-02 13:25:37 +0000",16528,-368,-324,117,-93,76,0,0,SitOk
"2017-11-02 13:25:37 +0000",16752,-468,-808,23,-31,36,0,0,SitOk
"2017-11-02 13:25:38 +0000",16908,-1052,-956,136,8,39,0,0,SitOk
"2017-11-02 13:25:38 +0000",16656,-1008,-592,176,-5,59,0,0,SitOk
"2017-11-02 13:25:38 +0000",16460,-484,-788,78,-29,23,0,0,SitOk
"2017-11-02 13:25:38 +0000",16668,-716,-1184,-75,-1,213,0,0,SitOk
"2017-11-02 13:25:38 +0000",17036,-1264,-1348,-44,75,245,0,0,SitOk
"2017-11-02 13:25:38 +0000",16644,-824,-1088,109,82,236,0,0,SitOk
"2017-11-02 13:25:38 +0000",16560,-140,-804,88,64,17,0,0,SitOk
"2017-11-02 13:25:38 +0000",16560,-724,-844,-8,51,45,0,0,SitOk
"2017-11-02 13:25:38 +0000",16728,-864,-496,24,40,29,0,0,SitOk
"2017-11-02 13:25:38 +0000",16728,-888,-596,31,40,18,0,0,SitOk
"2017-11-02 13:25:39 +0000",16480,-848,-892,22,11,32,0,0,SitOk
"2017-11-02 13:25:39 +0000",16176,-584,-740,11,-5,18,0,0,SitOk
"2017-11-02 13:25:39 +0000",16740,-888,-584,44,-30,2,0,0,SitOk
"2017-11-02 13:25:39 +0000",17120,-1116,-1148,8,3,252,0,0,SitOk
"2017-11-02 13:25:39 +0000",16996,-748,-1096,-25,88,77,0,0,SitOk
"2017-11-02 13:25:39 +0000",16668,-1128,160,-116,99,31,0,0,SitOk
"2017-11-02 13:25:39 +0000",16612,-1640,-684,-184,-16,48,0,0,SitOk
"2017-11-02 13:25:39 +0000",16132,-1932,-868,-74,-20,214,0,0,SitOk
"2017-11-02 13:25:39 +0000",15912,-2120,-812,115,-48,32,0,0,SitOk
"2017-11-02 13:25:39 +0000",16772,-2308,-1040,118,-12,236,0,0,SitOk
"2017-11-02 13:25:40 +0000",16776,-2292,-668,-16,17,66,0,0,SitOk
"2017-11-02 13:25:40 +0000",16496,-2608,-1076,-110,37,85,0,0,SitOk
"2017-11-02 13:25:40 +0000",16048,-2528,-992,56,-33,243,0,0,SitOk
"2017-11-02 13:25:40 +0000",17172,-2020,-1064,39,-1,229,0,0,SitOk
"2017-11-02 13:25:40 +0000",16420,-2444,-1136,-19,63,47,0,0,SitOk
"2017-11-02 13:25:40 +0000",15884,-2412,-992,15,17,61,0,0,SitOk
"2017-11-02 13:25:40 +0000",16340,-2424,-928,66,0,243,0,0,SitOk
"2017-11-02 13:25:40 +0000",16484,-2416,-764,47,-12,214,0,0,SitOk
"2017-11-02 13:25:40 +0000",16456,-2016,-536,49,59,197,0,0,SitOk
"2017-11-02 13:25:41 +0000",15756,-1832,-700,14,-35,76,0,0,SitOk
"2017-11-02 13:25:41 +0000",17200,-1732,-1560,162,9,5,0,0,SitOk
"2017-11-02 13:25:41 +0000",16316,-1476,420,-21,35,11,0,0,SitOk
"2017-11-02 13:25:41 +0000",16700,-4304,-2448,34,-182,140,0,0,SitOk
"2017-11-02 13:25:41 +0000",16896,1164,-1572,686,-34,195,0,0,SitOk
"2017-11-02 13:25:41 +0000",16628,-344,-932,132,141,237,0,0,SitOk
"2017-11-02 13:25:41 +0000",16460,-1044,-1520,-162,131,233,0,0,SitOk
"2017-11-02 13:25:41 +0000",16728,-1368,-960,30,211,214,0,0,SitOk
"2017-11-02 13:25:41 +0000",16124,-56,-172,44,160,126,0,0,SitOk
"2017-11-02 13:25:41 +0000",16184,204,412,-142,-19,159,0,0,SitOk
"2017-11-02 13:25:42 +0000",17192,-300,-928,-90,-44,228,0,0,SitOk
"2017-11-02 13:25:42 +0000",16476,-140,-624,-50,-98,81,0,0,SitOk
"2017-11-02 13:25:42 +0000",15972,-940,-1008,-155,-129,124,0,0,SitOk
"2017-11-02 13:25:42 +0000",16796,-1012,-1708,-56,-127,32,0,0,SitOk
"2017-11-02 13:25:42 +0000",16600,-640,-1840,113,-73,25,0,0,SitOk
"2017-11-02 13:25:42 +0000",16460,-212,-1260,168,17,222,0,0,SitOk
"2017-11-02 13:25:42 +0000",16636,-264,-956,34,61,22,0,0,SitOk
"2017-11-02 13:25:42 +0000",17516,-1264,-1468,-107,125,63,0,0,SitOk
"2017-11-02 13:25:42 +0000",16036,-412,-980,104,144,42,0,0,SitOk
"2017-11-02 13:25:43 +0000",16096,-348,-696,-62,-20,240,0,0,SitOk
"2017-11-02 13:25:43 +0000",16432,-324,-628,-65,-22,28,0,0,SitOk
"2017-11-02 13:25:43 +0000",17096,-828,-1052,-56,-1,59,0,0,SitOk
"2017-11-02 13:25:43 +0000",16884,-552,-1320,61,165,28,0,0,SitOk
"2017-11-02 13:25:43 +0000",16868,-428,-816,129,122,235,0,0,SitOk
"2017-11-02 13:25:43 +0000",16420,-684,-648,-32,120,6,0,0,SitOk
"2017-11-02 13:25:43 +0000",16584,-624,-1020,-77,89,14,0,0,SitOk
"2017-11-02 13:25:43 +0000",16036,-936,-1100,-67,55,44,0,0,SitOk
"2017-11-02 13:25:43 +0000",16476,-844,-428,116,1,9,0,0,SitOk
"2017-11-02 13:25:43 +0000",16904,-408,-228,124,-11,1,0,0,SitOk
"2017-11-02 13:25:44 +0000",16644,-708,-128,-14,15,240,0,0,SitOk
"2017-11-02 13:25:44 +0000",16660,-840,-408,-22,39,240,0,0,SitOk
"2017-11-02 13:25:44 +0000",16368,-408,-428,1,-29,19,0,0,SitOk
"2017-11-02 13:25:44 +0000",16864,-396,-524,-3,-36,25,0,0,SitOk
"2017-11-02 13:25:44 +0000",16752,-340,-752,-38,-33,252,0,0,SitOk
"2017-11-02 13:25:44 +0000",16524,-388,-1020,10,-16,9,0,0,SitOk
"2017-11-02 13:25:44 +0000",16600,-608,-1232,-16,-12,53,0,0,SitOk
"2017-11-02 13:25:44 +0000",16696,-716,-1056,-14,18,41,0,0,SitOk
"2017-11-02 13:25:44 +0000",16252,-540,-1432,-8,-8,50,0,0,SitOk
"2017-11-02 13:25:44 +0000",16600,-864,-828,57,-48,93,0,0,SitOk
"2017-11-02 13:25:45 +0000",16728,-868,-1016,65,-7,20,0,0,SitOk
"2017-11-02 13:25:45 +0000",16616,-908,-1124,9,-3,10,0,0,SitOk
"2017-11-02 13:25:45 +0000",16508,-1624,-1544,52,7,40,0,0,SitOk
"2017-11-02 13:25:45 +0000",16608,-544,-844,118,-7,27,0,0,SitOk
"2017-11-02 13:25:45 +0000",16540,-820,-1228,-3,2,2,0,0,SitOk
"2017-11-02 13:25:45 +0000",16652,-908,-1120,-20,7,254,0,0,SitOk
"2017-11-02 13:25:45 +0000",16632,-988,-1412,8,15,16,0,0,SitOk
"2017-11-02 13:25:45 +0000",16536,-724,-1188,42,5,18,0,0,SitOk
"2017-11-02 13:25:45 +0000",16672,-772,-1360,12,11,9,0,0,SitOk
"2017-11-02 13:25:46 +0000",16704,-980,-1228,0,20,1,0,0,SitOk
"2017-11-02 13:25:46 +0000",16592,-892,-984,14,44,11,0,0,SitOk
"2017-11-02 13:25:46 +0000",16660,-704,-1168,26,34,18,0,0,SitOk
"2017-11-02 13:25:46 +0000",16608,-720,-1172,14,43,14,0,0,SitOk
"2017-11-02 13:25:46 +0000",16540,-816,-1248,14,12,9,0,0,SitOk
"2017-11-02 13:25:46 +0000",16480,-712,-1280,25,4,11,0,0,SitOk
"2017-11-02 13:25:46 +0000",16464,-668,-1312,19,0,14,0,0,SitOk
"2017-11-02 13:25:46 +0000",16492,-708,-1464,15,-43,249,0,0,SitOk
"2017-11-02 13:25:46 +0000",16936,-792,-1340,45,-15,229,0,0,SitOk
"2017-11-02 13:25:46 +0000",16688,-680,-1268,18,32,12,0,0,SitOk
