date,accX,accY,accZ,gyrX,gyrY,gyrZ,p2p,posture,postureLbl
"2017-11-02 13:56:46 +0000",11780,-2872,11808,4,-12,253,0,0,SitNok
"2017-11-02 13:56:46 +0000",11628,-2812,11396,26,18,28,0,0,SitNok
"2017-11-02 13:56:47 +0000",11636,-2860,11836,24,16,1,0,0,SitNok
"2017-11-02 13:56:47 +0000",11652,-2836,11544,8,9,10,0,0,SitNok
"2017-11-02 13:56:47 +0000",11584,-2956,11592,7,20,16,0,0,SitNok
"2017-11-02 13:56:47 +0000",11740,-2928,11480,11,17,16,0,0,SitNok
"2017-11-02 13:56:47 +0000",11692,-2932,11356,11,17,10,0,0,SitNok
"2017-11-02 13:56:47 +0000",11768,-2892,11292,20,28,15,0,0,SitNok
"2017-11-02 13:56:48 +0000",11672,-2916,11492,33,22,15,0,0,SitNok
"2017-11-02 13:56:48 +0000",11668,-2800,11488,40,21,20,0,0,SitNok
"2017-11-02 13:56:48 +0000",11580,-2772,11664,35,28,11,0,0,SitNok
"2017-11-02 13:56:48 +0000",11664,-2832,11584,14,20,7,0,0,SitNok
"2017-11-02 13:56:48 +0000",11696,-2800,11488,16,21,18,0,0,SitNok
"2017-11-02 13:56:48 +0000",11584,-2924,11520,23,24,17,0,0,SitNok
"2017-11-02 13:56:48 +0000",11628,-2856,11512,20,19,6,0,0,SitNok
"2017-11-02 13:56:49 +0000",11600,-2912,11552,18,20,13,0,0,SitNok
"2017-11-02 13:56:49 +0000",11668,-2824,11592,17,21,21,0,0,SitNok
"2017-11-02 13:56:49 +0000",11712,-2804,11496,23,21,13,0,0,SitNok
"2017-11-02 13:56:49 +0000",11624,-2860,11652,26,24,4,0,0,SitNok
"2017-11-02 13:56:49 +0000",11708,-2768,11520,28,-2,8,0,0,SitNok
"2017-11-02 13:56:49 +0000",11584,-2704,11588,19,21,25,0,0,SitNok
"2017-11-02 13:56:49 +0000",11576,-2864,11512,16,14,25,0,0,SitNok
"2017-11-02 13:56:49 +0000",11692,-2840,11504,21,24,18,0,0,SitNok
"2017-11-02 13:56:49 +0000",11644,-2836,11552,17,16,15,0,0,SitNok
"2017-11-02 13:56:49 +0000",11704,-2936,11488,18,25,14,0,0,SitNok
"2017-11-02 13:56:49 +0000",11656,-2924,11512,21,23,11,0,0,SitNok
"2017-11-02 13:56:49 +0000",11660,-2912,11568,19,18,5,0,0,SitNok
"2017-11-02 13:56:49 +0000",11716,-2792,11472,24,24,11,0,0,SitNok
"2017-11-02 13:56:49 +0000",11572,-2868,11716,22,22,11,0,0,SitNok
"2017-11-02 13:56:49 +0000",11652,-2836,11512,18,17,15,0,0,SitNok
"2017-11-02 13:56:49 +0000",11624,-2888,11580,20,21,20,0,0,SitNok
"2017-11-02 13:56:50 +0000",11624,-2812,11664,19,21,12,0,0,SitNok
"2017-11-02 13:56:50 +0000",11684,-2984,11548,16,17,11,0,0,SitNok
"2017-11-02 13:56:50 +0000",11684,-2928,11460,24,21,17,0,0,SitNok
"2017-11-02 13:56:50 +0000",11612,-2864,11772,19,23,8,0,0,SitNok
"2017-11-02 13:56:50 +0000",11644,-2896,11684,21,12,14,0,0,SitNok
"2017-11-02 13:56:50 +0000",11632,-2932,11596,19,29,18,0,0,SitNok
"2017-11-02 13:56:50 +0000",11668,-2864,11492,22,19,17,0,0,SitNok
"2017-11-02 13:56:50 +0000",11712,-2740,11524,22,21,18,0,0,SitNok
"2017-11-02 13:56:50 +0000",11576,-2808,11460,25,21,18,0,0,SitNok
"2017-11-02 13:56:50 +0000",11564,-2912,11552,11,19,11,0,0,SitNok
"2017-11-02 13:56:51 +0000",11608,-2920,11512,25,13,58,0,0,SitNok
"2017-11-02 13:56:51 +0000",11564,-2780,11540,23,27,27,0,0,SitNok
"2017-11-02 13:56:51 +0000",11620,-2940,11568,14,19,17,0,0,SitNok
"2017-11-02 13:56:51 +0000",11624,-3036,11524,23,16,16,0,0,SitNok
"2017-11-02 13:56:51 +0000",11612,-2952,11552,19,20,16,0,0,SitNok
"2017-11-02 13:56:51 +0000",11548,-2884,11508,23,17,23,0,0,SitNok
"2017-11-02 13:56:51 +0000",11676,-3096,11492,22,29,14,0,0,SitNok
"2017-11-02 13:56:51 +0000",11564,-2868,11676,18,24,14,0,0,SitNok
"2017-11-02 13:56:51 +0000",11464,-3008,11424,9,9,241,0,0,SitNok
"2017-11-02 13:56:52 +0000",11656,-2996,11696,11,8,4,0,0,SitNok
"2017-11-02 13:56:52 +0000",11640,-3028,11416,22,49,3,0,0,SitNok
"2017-11-02 13:56:52 +0000",11556,-2800,11668,18,25,247,0,0,SitNok
"2017-11-02 13:56:52 +0000",11564,-2684,11656,23,18,11,0,0,SitNok
"2017-11-02 13:56:52 +0000",11600,-2772,11652,1,42,3,0,0,SitNok
"2017-11-02 13:56:52 +0000",11564,-2868,11720,-3,23,7,0,0,SitNok
"2017-11-02 13:56:52 +0000",11648,-3036,11396,-8,16,0,0,0,SitNok
"2017-11-02 13:56:52 +0000",11660,-3028,11544,34,48,28,0,0,SitNok
"2017-11-02 13:56:52 +0000",11568,-2668,11636,26,17,6,0,0,SitNok
"2017-11-02 13:56:52 +0000",11544,-3160,11468,10,5,12,0,0,SitNok
"2017-11-02 13:56:53 +0000",11756,-2820,11732,42,32,47,0,0,SitNok
"2017-11-02 13:56:54 +0000",11516,-2740,11584,32,6,2,0,0,SitNok
"2017-11-02 13:56:54 +0000",11584,-3008,11676,16,15,8,0,0,SitNok
"2017-11-02 13:56:54 +0000",11360,-2856,11480,29,18,9,0,0,SitNok
"2017-11-02 13:56:54 +0000",11456,-3068,11560,19,18,21,0,0,SitNok
"2017-11-02 13:56:54 +0000",11432,-2784,11688,25,30,13,0,0,SitNok
"2017-11-02 13:56:54 +0000",11628,-2860,11532,11,15,1,0,0,SitNok
"2017-11-02 13:56:54 +0000",11784,-2784,11856,23,32,24,0,0,SitNok
"2017-11-02 13:56:54 +0000",11520,-2968,11500,1,6,10,0,0,SitNok
"2017-11-02 13:56:54 +0000",11620,-2944,11672,28,12,30,0,0,SitNok
"2017-11-02 13:56:54 +0000",11448,-2880,11680,34,21,18,0,0,SitNok
"2017-11-02 13:56:55 +0000",11616,-2820,11800,20,22,8,0,0,SitNok
"2017-11-02 13:56:55 +0000",11488,-2912,11576,16,20,10,0,0,SitNok
"2017-11-02 13:56:55 +0000",11544,-2972,11600,15,12,17,0,0,SitNok
"2017-11-02 13:56:55 +0000",11588,-2916,11544,18,13,17,0,0,SitNok
"2017-11-02 13:56:55 +0000",11664,-2840,11580,18,11,21,0,0,SitNok
"2017-11-02 13:56:55 +0000",11532,-2888,11640,22,20,16,0,0,SitNok
"2017-11-02 13:56:55 +0000",11548,-2972,11680,15,19,10,0,0,SitNok
"2017-11-02 13:56:55 +0000",11596,-3012,11632,21,18,20,0,0,SitNok
"2017-11-02 13:56:55 +0000",11508,-2912,11652,18,15,13,0,0,SitNok
"2017-11-02 13:56:55 +0000",11600,-2992,11460,18,18,15,0,0,SitNok
"2017-11-02 13:56:55 +0000",11640,-2884,11812,23,20,14,0,0,SitNok
"2017-11-02 13:56:55 +0000",11560,-2908,11600,18,15,8,0,0,SitNok
"2017-11-02 13:56:55 +0000",11564,-2908,11544,19,17,14,0,0,SitNok
"2017-11-02 13:56:55 +0000",11552,-2964,11604,20,22,12,0,0,SitNok
"2017-11-02 13:56:55 +0000",11620,-2924,11640,22,14,12,0,0,SitNok
"2017-11-02 13:56:56 +0000",11604,-2908,11628,27,21,19,0,0,SitNok
"2017-11-02 13:56:56 +0000",11524,-2936,11564,21,23,14,0,0,SitNok
"2017-11-02 13:56:56 +0000",11536,-2864,11632,26,21,14,0,0,SitNok
"2017-11-02 13:56:56 +0000",11572,-2916,11584,26,17,20,0,0,SitNok
