date,accX,accY,accZ,gyrX,gyrY,gyrZ,phi,theta,psi,p2p,posture,postureLbl
"2017-11-13 18:47:56 +0000",16428,-1316,1236,-96,45,-33,3237,386,-365,0,0,SitOk
"2017-11-13 18:47:57 +0000",16392,-948,1580,41,-5,72,2884,362,-62,0,0,SitOk
"2017-11-13 18:47:57 +0000",16012,-1512,1660,-63,39,-60,2955,350,-140,0,0,SitOk
"2017-11-13 18:47:57 +0000",16660,-1960,300,-129,-62,-9,2437,476,148,0,0,SitOk
"2017-11-13 18:47:57 +0000",16648,-1024,664,110,41,29,1574,490,1022,0,0,SitOk
"2017-11-13 18:47:57 +0000",15988,-908,1484,-20,26,0,2744,450,-84,0,0,SitOk
"2017-11-13 18:47:57 +0000",17016,-1548,1364,64,18,82,2410,410,297,0,0,SitOk
"2017-11-13 18:47:58 +0000",16532,-1556,1304,9,88,89,2217,283,586,0,0,SitOk
"2017-11-13 18:47:58 +0000",16388,-1652,1460,68,71,-32,2647,186,196,0,0,SitOk
"2017-11-13 18:47:58 +0000",16452,-1712,1472,99,88,-42,3351,189,-380,0,0,SitOk
"2017-11-13 18:47:58 +0000",16384,-984,1900,99,16,6,4225,189,-1085,0,0,SitOk
"2017-11-13 18:47:58 +0000",16372,-828,1896,64,22,61,4208,142,-902,0,0,SitOk
"2017-11-13 18:47:58 +0000",16592,-1752,1600,-57,18,27,3964,143,-654,0,0,SitOk
"2017-11-13 18:47:59 +0000",16500,-1628,1772,-18,1,53,3627,122,-384,0,0,SitOk
"2017-11-13 18:47:59 +0000",16408,-1628,1712,6,22,14,3278,90,-40,0,0,SitOk
"2017-11-13 18:47:59 +0000",16360,-1716,1632,12,4,30,3156,72,111,0,0,SitOk
"2017-11-13 18:47:59 +0000",16588,-1348,1780,-2,5,-2,2983,99,305,0,0,SitOk
"2017-11-13 18:47:59 +0000",16592,-1648,1548,27,12,20,2982,110,362,0,0,SitOk
"2017-11-13 18:47:59 +0000",16368,-1908,1400,11,15,6,2826,113,532,0,0,SitOk
"2017-11-13 18:48:00 +0000",16476,-1648,1380,0,53,-13,3007,142,401,0,0,SitOk
"2017-11-13 18:48:00 +0000",16648,-1196,1732,64,9,-49,3598,184,-163,0,0,SitOk
"2017-11-13 18:48:00 +0000",16432,-1228,1728,11,30,3,4009,215,-520,0,0,SitOk
"2017-11-13 18:48:00 +0000",16480,-1084,1668,31,23,8,4172,236,-631,0,0,SitOk
"2017-11-13 18:48:00 +0000",16416,-1292,1764,33,27,13,4266,220,-687,0,0,SitOk
"2017-11-13 18:48:00 +0000",16536,-1196,1704,41,31,22,4252,214,-599,0,0,SitOk
"2017-11-13 18:48:01 +0000",16508,-1288,1712,18,33,18,4350,177,-645,0,0,SitOk
"2017-11-13 18:48:01 +0000",16500,-1300,1752,31,51,18,4413,140,-657,0,0,SitOk
"2017-11-13 18:48:01 +0000",16420,-1324,1864,26,30,20,4460,100,-652,0,0,SitOk
"2017-11-13 18:48:01 +0000",16484,-1140,1708,31,34,25,4500,86,-630,0,0,SitOk
"2017-11-13 18:48:01 +0000",16452,-1580,1708,19,45,-41,4662,91,-715,0,0,SitOk
"2017-11-13 18:48:01 +0000",16612,-1272,1928,33,11,26,4843,87,-849,0,0,SitOk
"2017-11-13 18:48:02 +0000",16432,-1032,2060,26,6,22,4916,86,-865,0,0,SitOk
"2017-11-13 18:48:02 +0000",16516,-1376,1932,-8,14,8,4777,104,-703,0,0,SitOk
"2017-11-13 18:48:02 +0000",16472,-1244,1916,22,13,11,4811,107,-731,0,0,SitOk
"2017-11-13 18:48:02 +0000",16464,-1164,1832,27,22,24,4743,94,-613,0,0,SitOk
"2017-11-13 18:48:02 +0000",16296,-1208,2100,29,73,77,4677,87,-505,0,0,SitOk
"2017-11-13 18:48:02 +0000",16892,-1816,1884,-42,-19,-65,4402,83,-257,0,0,SitOk
"2017-11-13 18:48:03 +0000",16320,-1308,2128,49,-29,17,4571,68,-379,0,0,SitOk
"2017-11-13 18:48:03 +0000",16540,-1000,1176,8,66,-14,4765,174,-564,0,0,SitOk
"2017-11-13 18:48:03 +0000",16432,-988,2080,10,-19,-15,4899,159,-632,0,0,SitOk
"2017-11-13 18:48:03 +0000",16368,-1084,1984,25,11,23,5016,160,-717,0,0,SitOk
"2017-11-13 18:48:03 +0000",16584,-920,1820,23,0,34,4894,203,-572,0,0,SitOk
"2017-11-13 18:48:03 +0000",16672,-1448,1388,-95,-14,56,4088,206,235,0,0,SitOk
"2017-11-13 18:48:04 +0000",16592,-1476,1444,49,7,22,3716,205,537,0,0,SitOk
"2017-11-13 18:48:04 +0000",16488,-1436,1680,11,11,7,3671,211,648,0,0,SitOk
"2017-11-13 18:48:04 +0000",16480,-1576,1644,-16,11,1,3619,232,712,0,0,SitOk
"2017-11-13 18:48:04 +0000",16572,-1564,1584,4,20,5,3636,240,705,0,0,SitOk
"2017-11-13 18:48:04 +0000",16496,-1684,1488,-9,29,22,3551,221,793,0,0,SitOk
"2017-11-13 18:48:04 +0000",16584,-1132,1576,0,12,17,3518,203,897,0,0,SitOk
"2017-11-13 18:48:05 +0000",16472,-1416,1640,36,-14,4,3306,228,1158,0,0,SitOk
"2017-11-13 18:48:05 +0000",16448,-1688,1240,-70,23,42,2873,214,1523,0,0,SitOk
"2017-11-13 18:48:05 +0000",16568,-1348,1440,21,-3,-54,2932,254,1450,0,0,SitOk
"2017-11-13 18:48:05 +0000",16816,-832,1140,19,-11,-12,3245,453,1262,0,0,SitOk
"2017-11-13 18:48:05 +0000",16284,-1000,1252,73,15,39,3071,408,1467,0,0,SitOk
"2017-11-13 18:48:05 +0000",16740,-1212,1260,19,22,17,2909,407,1674,0,0,SitOk
"2017-11-13 18:48:06 +0000",16688,-1320,1136,94,-45,53,2536,401,2162,0,0,SitOk
"2017-11-13 18:48:06 +0000",16788,-1696,1044,33,108,112,2174,339,2632,0,0,SitOk
"2017-11-13 18:48:06 +0000",16596,-2100,1428,9,156,-80,2890,137,1851,0,0,SitOk
"2017-11-13 18:48:06 +0000",16440,-1756,1972,215,-26,86,3282,69,1713,0,0,SitOk
"2017-11-13 18:48:06 +0000",16920,-1072,1244,-21,-200,-38,2245,207,2996,0,0,SitOk
"2017-11-13 18:48:06 +0000",16548,-1816,952,-51,-70,16,917,448,4197,0,0,SitOk
"2017-11-13 18:48:06 +0000",16580,-1236,636,-77,39,75,116,462,4947,0,0,SitOk
"2017-11-13 18:48:07 +0000",16516,-2212,784,-23,-56,-44,-125,453,5016,0,0,SitOk
"2017-11-13 18:48:07 +0000",16428,-856,468,215,-12,-15,-276,639,5492,0,0,SitOk
"2017-11-13 18:48:07 +0000",16580,-1624,300,-183,-105,11,-1398,758,6557,0,0,SitOk
"2017-11-13 18:48:07 +0000",16896,-1664,232,28,25,33,-3160,760,8152,0,0,SitOk
"2017-11-13 18:48:07 +0000",16404,-1204,40,139,137,-49,-1641,769,6828,0,0,SitOk
"2017-11-13 18:48:07 +0000",16600,-1224,144,74,-19,20,-910,801,6294,0,0,SitOk
"2017-11-13 18:48:08 +0000",16644,-1608,56,69,-60,77,-2039,756,7529,0,0,SitOk
"2017-11-13 18:48:08 +0000",16696,-1380,24,88,34,22,-2579,716,8231,0,0,SitOk
"2017-11-13 18:48:08 +0000",16628,-1172,152,41,48,-53,-1807,778,7616,0,0,SitOk
"2017-11-13 18:48:08 +0000",16516,-1724,56,-33,78,78,-1340,751,7113,0,0,SitOk
"2017-11-13 18:48:08 +0000",16540,-1580,300,61,42,64,-1263,587,7074,0,0,SitOk
"2017-11-13 18:48:08 +0000",16468,-1532,524,8,20,22,-1227,547,7105,0,0,SitOk
"2017-11-13 18:48:09 +0000",16568,-1500,344,-3,11,25,-1347,551,7217,0,0,SitOk
"2017-11-13 18:48:09 +0000",16596,-1836,352,-48,52,0,-1324,542,7130,0,0,SitOk
"2017-11-13 18:48:09 +0000",16480,-1692,536,-2,63,2,-931,521,6689,0,0,SitOk
"2017-11-13 18:48:09 +0000",16404,-1596,568,-1,-3,0,-499,492,6268,0,0,SitOk
"2017-11-13 18:48:09 +0000",16548,-1460,616,-25,37,-19,-302,529,6040,0,0,SitOk
"2017-11-13 18:48:09 +0000",16516,-1400,636,47,30,0,-10,559,5767,0,0,SitOk
"2017-11-13 18:48:10 +0000",16456,-1504,652,-12,54,34,341,517,5456,0,0,SitOk
"2017-11-13 18:48:10 +0000",16540,-1512,736,16,19,31,286,473,5517,0,0,SitOk
"2017-11-13 18:48:10 +0000",16520,-1908,736,45,5,1,186,469,5647,0,0,SitOk
"2017-11-13 18:48:10 +0000",16592,-1396,812,15,22,35,250,474,5685,0,0,SitOk
"2017-11-13 18:48:10 +0000",16684,-1784,624,19,12,22,-32,446,5967,0,0,SitOk
"2017-11-13 18:48:10 +0000",16464,-1620,752,23,24,9,74,453,5928,0,0,SitOk
"2017-11-13 18:48:11 +0000",16488,-1592,708,44,12,11,54,455,6005,0,0,SitOk
"2017-11-13 18:48:11 +0000",16536,-1676,660,36,16,-10,177,476,5937,0,0,SitOk
"2017-11-13 18:48:11 +0000",16612,-1508,880,15,36,13,380,490,5789,0,0,SitOk
"2017-11-13 18:48:11 +0000",16452,-1580,744,39,18,28,449,446,5752,0,0,SitOk
"2017-11-13 18:48:11 +0000",16588,-1560,704,8,19,8,354,460,5894,0,0,SitOk
"2017-11-13 18:48:11 +0000",16584,-1760,936,31,22,24,364,448,5915,0,0,SitOk
"2017-11-13 18:48:12 +0000",16564,-1544,720,46,24,27,323,425,6025,0,0,SitOk
"2017-11-13 18:48:12 +0000",16620,-1520,960,-6,29,6,371,417,6014,0,0,SitOk
"2017-11-13 18:48:12 +0000",16544,-1560,848,-3,12,25,422,405,5953,0,0,SitOk
"2017-11-13 18:48:12 +0000",16528,-1748,764,22,4,27,95,383,6300,0,0,SitOk
"2017-11-13 18:48:12 +0000",16540,-1612,768,1,39,-34,311,415,6110,0,0,SitOk
"2017-11-13 18:48:12 +0000",16472,-1776,692,17,25,22,547,428,5854,0,0,SitOk
"2017-11-13 18:48:12 +0000",16544,-1400,784,35,29,13,586,409,5891,0,0,SitOk
"2017-11-13 18:48:13 +0000",16564,-1652,936,-32,24,-8,834,422,5646,0,0,SitOk
"2017-11-13 18:48:13 +0000",16580,-1624,864,37,12,11,788,424,5682,0,0,SitOk
"2017-11-13 18:48:13 +0000",16476,-1464,880,44,15,0,833,449,5714,0,0,SitOk
"2017-11-13 18:48:13 +0000",16612,-1440,892,20,30,-17,1220,489,5388,0,0,SitOk
"2017-11-13 18:48:13 +0000",16588,-1508,884,22,18,16,1385,498,5241,0,0,SitOk
"2017-11-13 18:48:13 +0000",16616,-1304,864,27,14,14,1389,491,5295,0,0,SitOk
"2017-11-13 18:48:14 +0000",16532,-1416,928,15,17,24,1359,489,5363,0,0,SitOk
"2017-11-13 18:48:14 +0000",16592,-1408,896,23,16,22,1206,479,5551,0,0,SitOk
"2017-11-13 18:48:14 +0000",16588,-1352,812,17,22,17,1170,473,5622,0,0,SitOk
"2017-11-13 18:48:14 +0000",16556,-1456,1016,20,18,13,1213,468,5615,0,0,SitOk
"2017-11-13 18:48:14 +0000",16532,-1392,900,6,14,14,1172,463,5688,0,0,SitOk
"2017-11-13 18:48:14 +0000",16532,-1524,824,22,7,5,1058,473,5824,0,0,SitOk
"2017-11-13 18:48:15 +0000",16644,-1388,796,19,17,11,1036,492,5887,0,0,SitOk
"2017-11-13 18:48:15 +0000",16520,-1460,872,33,31,14,1079,481,5878,0,0,SitOk
"2017-11-13 18:48:15 +0000",16668,-1328,996,30,33,11,1240,478,5776,0,0,SitOk
"2017-11-13 18:48:15 +0000",16508,-1504,996,22,18,20,1328,465,5718,0,0,SitOk
"2017-11-13 18:48:15 +0000",16516,-1400,860,26,12,14,1268,462,5828,0,0,SitOk
"2017-11-13 18:48:15 +0000",16604,-1524,860,8,11,16,1147,467,5976,0,0,SitOk
"2017-11-13 18:48:16 +0000",16552,-1524,792,22,15,17,1000,468,6150,0,0,SitOk
"2017-11-13 18:48:16 +0000",16516,-1508,992,15,22,15,1016,460,6170,0,0,SitOk
"2017-11-13 18:48:16 +0000",16648,-1408,732,14,18,12,966,465,6247,0,0,SitOk
"2017-11-13 18:48:16 +0000",16540,-1556,1136,7,79,-20,1451,447,5777,0,0,SitOk
"2017-11-13 18:48:16 +0000",16628,-1128,1116,-35,89,-13,2407,414,4807,0,0,SitOk
"2017-11-13 18:48:16 +0000",16048,-1476,1216,-37,122,-22,3162,338,3967,0,0,SitOk
"2017-11-13 18:48:17 +0000",16244,-1008,1736,50,-16,13,3514,360,3604,0,0,SitOk
"2017-11-13 18:48:17 +0000",16592,-1288,1144,49,55,16,3365,353,3865,0,0,SitOk
"2017-11-13 18:48:17 +0000",16468,-1224,1436,21,-9,-13,3535,367,3752,0,0,SitOk
"2017-11-13 18:48:17 +0000",16604,-1124,1332,35,13,11,3589,403,3766,0,0,SitOk
"2017-11-13 18:48:17 +0000",16540,-1192,1412,33,33,14,3690,408,3715,0,0,SitOk
"2017-11-13 18:48:17 +0000",16492,-1000,1212,27,37,25,3795,371,3690,0,0,SitOk
"2017-11-13 18:48:17 +0000",16580,-1360,1356,12,26,19,3805,358,3695,0,0,SitOk
"2017-11-13 18:48:18 +0000",16580,-1248,1428,20,17,34,3671,329,3868,0,0,SitOk
"2017-11-13 18:48:18 +0000",16492,-1312,1480,30,16,28,3449,320,4131,0,0,SitOk
"2017-11-13 18:48:18 +0000",16532,-1272,1384,30,26,25,3440,308,4200,0,0,SitOk
"2017-11-13 18:48:18 +0000",16480,-1444,1452,14,22,23,3383,282,4297,0,0,SitOk
"2017-11-13 18:48:18 +0000",16528,-1372,1464,22,20,13,3333,273,4381,0,0,SitOk
"2017-11-13 18:48:18 +0000",16616,-1360,1364,15,28,14,3382,270,4368,0,0,SitOk
"2017-11-13 18:48:19 +0000",16380,-1700,1800,-40,80,-79,3764,262,3958,0,0,SitOk
"2017-11-13 18:48:19 +0000",16300,-972,1488,69,68,17,4510,244,3258,0,0,SitOk
"2017-11-13 18:48:19 +0000",16520,-1316,1516,20,31,-7,4895,212,2932,0,0,SitOk
"2017-11-13 18:48:19 +0000",16424,-1068,2000,30,41,-13,5201,206,2666,0,0,SitOk
"2017-11-13 18:48:19 +0000",17020,-824,2788,-50,-20,-47,5662,184,2183,0,0,SitOk
"2017-11-13 18:48:19 +0000",16356,-760,1692,-45,54,-8,5581,328,2190,0,0,SitOk
"2017-11-13 18:48:20 +0000",16156,-888,1584,-35,65,-6,5791,272,1884,0,0,SitOk
"2017-11-13 18:48:20 +0000",16380,-972,1860,55,64,17,5771,239,1931,0,0,SitOk
"2017-11-13 18:48:20 +0000",16428,-748,1840,65,-69,124,5475,162,2336,0,0,SitOk
"2017-11-13 18:48:20 +0000",16200,-1152,1612,79,36,36,4588,211,3336,0,0,SitOk
"2017-11-13 18:48:20 +0000",16588,-1184,1668,2,19,-21,4934,201,3071,0,0,SitOk
"2017-11-13 18:48:20 +0000",16516,-944,2124,13,-22,-13,5179,220,2824,0,0,SitOk
"2017-11-13 18:48:21 +0000",16572,-1080,1664,-7,-12,49,4461,280,3597,0,0,SitOk
"2017-11-13 18:48:21 +0000",16636,-1108,1232,-32,-21,-32,4491,328,3535,0,0,SitOk
"2017-11-13 18:48:21 +0000",16404,-1508,1536,44,53,34,4464,340,3516,0,0,SitOk
"2017-11-13 18:48:21 +0000",16652,-1016,1752,83,61,35,4464,268,3686,0,0,SitOk
"2017-11-13 18:48:21 +0000",16552,-980,2180,95,189,44,4909,88,3382,0,0,SitOk
"2017-11-13 18:48:21 +0000",16272,-1172,2072,46,75,5,5542,-79,2873,0,0,SitOk
"2017-11-13 18:48:22 +0000",16160,-1180,2260,24,-24,26,5522,-66,2940,0,0,SitOk
"2017-11-13 18:48:22 +0000",16648,-1296,2216,33,22,64,5014,-2,3512,0,0,SitOk
"2017-11-13 18:48:22 +0000",16596,-1592,2036,42,24,61,4767,-69,3832,0,0,SitOk
"2017-11-13 18:48:22 +0000",16336,-1536,2144,80,14,72,4385,-131,4359,0,0,SitOk
"2017-11-13 18:48:22 +0000",16544,-1568,1956,25,14,49,4017,-150,4838,0,0,SitOk
"2017-11-13 18:48:22 +0000",16316,-1884,2192,19,17,28,3819,-184,5072,0,0,SitOk
"2017-11-13 18:48:22 +0000",16376,-1792,2036,16,46,18,3840,-228,5077,0,0,SitOk
"2017-11-13 18:48:23 +0000",16452,-1700,2224,22,23,2,3891,-233,5071,0,0,SitOk
"2017-11-13 18:48:23 +0000",16464,-1816,2096,16,40,8,4043,-254,4935,0,0,SitOk
"2017-11-13 18:48:23 +0000",16372,-1648,2392,18,70,9,4208,-280,4802,0,0,SitOk
"2017-11-13 18:48:23 +0000",16324,-1740,2440,22,38,-4,4523,-341,4513,0,0,SitOk
"2017-11-13 18:48:23 +0000",16216,-1568,2708,42,66,-67,4913,-332,4187,0,0,SitOk
"2017-11-13 18:48:23 +0000",16404,-1532,2684,12,44,-24,5618,-318,3481,0,0,SitOk
"2017-11-13 18:48:24 +0000",16376,-1284,2572,35,5,26,5611,-334,3555,0,0,SitOk
"2017-11-13 18:48:24 +0000",16324,-1308,2580,-1,-2,22,5530,-313,3674,0,0,SitOk
"2017-11-13 18:48:24 +0000",16512,-1576,2448,39,-25,12,5324,-272,3913,0,0,SitOk
"2017-11-13 18:48:24 +0000",16448,-1420,2456,10,-2,15,5200,-225,4096,0,0,SitOk
"2017-11-13 18:48:24 +0000",16432,-1496,2296,32,-8,11,5038,-178,4290,0,0,SitOk
"2017-11-13 18:48:24 +0000",16548,-1408,2236,20,28,3,5127,-165,4250,0,0,SitOk
"2017-11-13 18:48:25 +0000",16440,-1308,2392,22,26,15,5173,-183,4245,0,0,SitOk
"2017-11-13 18:48:25 +0000",16392,-1340,2328,15,11,13,5174,-179,4277,0,0,SitOk
"2017-11-13 18:48:25 +0000",16412,-1404,2308,22,13,23,5075,-172,4410,0,0,SitOk
"2017-11-13 18:48:25 +0000",16496,-1392,2376,11,15,25,4981,-174,4543,0,0,SitOk
"2017-11-13 18:48:25 +0000",16448,-1508,2300,22,22,13,4886,-180,4672,0,0,SitOk
"2017-11-13 18:48:25 +0000",16404,-1496,2428,20,18,2,4939,-173,4662,0,0,SitOk
"2017-11-13 18:48:26 +0000",16424,-1404,2240,26,22,17,4962,-174,4674,0,0,SitOk
"2017-11-13 18:48:26 +0000",16412,-1372,2368,26,19,11,5025,-172,4664,0,0,SitOk
"2017-11-13 18:48:26 +0000",16540,-1556,2388,14,20,13,5037,-173,4675,0,0,SitOk
"2017-11-13 18:48:26 +0000",16444,-1336,2264,58,15,23,5044,-182,4732,0,0,SitOk
"2017-11-13 18:48:26 +0000",16332,-1372,2356,5,19,5,5086,-170,4729,0,0,SitOk
"2017-11-13 18:48:26 +0000",16384,-1376,2260,18,11,11,5063,-166,4772,0,0,SitOk
"2017-11-13 18:48:27 +0000",16500,-1400,2200,37,15,11,5094,-145,4794,0,0,SitOk
"2017-11-13 18:48:27 +0000",16504,-1396,2232,24,23,17,5134,-148,4816,0,0,SitOk
"2017-11-13 18:48:27 +0000",16264,-1556,2332,33,53,13,5235,-189,4765,0,0,SitOk
"2017-11-13 18:48:27 +0000",16452,-1372,2528,39,53,14,5381,-228,4687,0,0,SitOk
"2017-11-13 18:48:27 +0000",16356,-1340,2476,12,15,8,5473,-252,4644,0,0,SitOk
"2017-11-13 18:48:27 +0000",16368,-1368,2464,12,3,19,5417,-229,4723,0,0,SitOk
"2017-11-13 18:48:27 +0000",16412,-1428,2352,1,2,27,5236,-215,4918,0,0,SitOk
"2017-11-13 18:48:28 +0000",16440,-1392,2316,19,-5,23,4979,-189,5207,0,0,SitOk
"2017-11-13 18:48:28 +0000",16484,-1516,2308,19,12,22,4862,-181,5359,0,0,SitOk
"2017-11-13 18:48:28 +0000",16396,-1436,2268,11,12,20,4782,-181,5472,0,0,SitOk
"2017-11-13 18:48:28 +0000",16492,-1476,2348,24,22,8,4724,-176,5559,0,0,SitOk
"2017-11-13 18:48:28 +0000",16460,-1456,2348,23,18,6,4783,-173,5544,0,0,SitOk
"2017-11-13 18:48:28 +0000",16512,-1484,2260,13,19,11,4808,-169,5550,0,0,SitOk
"2017-11-13 18:48:29 +0000",16444,-1388,2332,11,19,11,4853,-166,5527,0,0,SitOk
"2017-11-13 18:48:29 +0000",16476,-1452,2168,22,16,22,4811,-166,5594,0,0,SitOk
"2017-11-13 18:48:29 +0000",16444,-1340,2316,23,9,33,4727,-172,5733,0,0,SitOk
"2017-11-13 18:48:29 +0000",16404,-1628,2164,14,18,15,4568,-173,5914,0,0,SitOk
"2017-11-13 18:48:29 +0000",16372,-1480,2304,12,25,31,4612,-201,5917,0,0,SitOk
"2017-11-13 18:48:29 +0000",16380,-1672,2284,20,20,15,4557,-216,5975,0,0,SitOk
"2017-11-13 18:48:30 +0000",16428,-1540,2180,18,13,11,4546,-217,6030,0,0,SitOk
"2017-11-13 18:48:30 +0000",16412,-1548,2180,18,22,9,4544,-201,6055,0,0,SitOk
"2017-11-13 18:48:30 +0000",16440,-1516,2324,25,22,14,4538,-203,6111,0,0,SitOk
"2017-11-13 18:48:30 +0000",16372,-1612,2360,20,15,13,4569,-208,6103,0,0,SitOk
"2017-11-13 18:48:30 +0000",16416,-1512,2292,18,18,9,4573,-205,6143,0,0,SitOk
"2017-11-13 18:48:30 +0000",16400,-1508,2224,24,17,6,4608,-198,6147,0,0,SitOk
"2017-11-13 18:48:31 +0000",16448,-1376,2328,9,17,6,4680,-185,6112,0,0,SitOk
"2017-11-13 18:48:31 +0000",16436,-1540,2244,17,15,4,4727,-173,6093,0,0,SitOk
"2017-11-13 18:48:31 +0000",16444,-1468,2212,20,17,7,4768,-165,6084,0,0,SitOk
"2017-11-13 18:48:31 +0000",16384,-1420,2324,17,19,11,4824,-165,6061,0,0,SitOk
"2017-11-13 18:48:31 +0000",16412,-1500,2308,19,26,11,4872,-170,6052,0,0,SitOk
"2017-11-13 18:48:31 +0000",16424,-1444,2364,19,18,16,4872,-176,6086,0,0,SitOk
"2017-11-13 18:48:32 +0000",16436,-1396,2184,18,15,15,4863,-169,6136,0,0,SitOk
"2017-11-13 18:48:32 +0000",16448,-1396,2364,-1,-3,-2,4863,-144,6150,0,0,SitOk
"2017-11-13 18:48:32 +0000",16476,-1428,2260,3,-2,6,4826,-106,6194,0,0,SitOk
"2017-11-13 18:48:32 +0000",16428,-1464,2188,-3,-1,8,4758,-77,6264,0,0,SitOk
"2017-11-13 18:48:32 +0000",16504,-1464,2208,0,5,0,4673,-54,6345,0,0,SitOk
"2017-11-13 18:48:32 +0000",16440,-1488,2292,0,-1,0,4691,-34,6333,0,0,SitOk
"2017-11-13 18:48:33 +0000",16460,-1544,2328,0,-3,-3,4673,-7,6351,0,0,SitOk
"2017-11-13 18:48:33 +0000",16416,-1424,2292,-35,6,10,4687,15,6321,0,0,SitOk
"2017-11-13 18:48:33 +0000",16432,-1472,2264,12,-10,4,4541,20,6444,0,0,SitOk
"2017-11-13 18:48:33 +0000",16408,-1424,2220,-1,-5,-5,4561,53,6441,0,0,SitOk
"2017-11-13 18:48:33 +0000",16524,-1464,2176,2,1,-6,4542,74,6454,0,0,SitOk
"2017-11-13 18:48:33 +0000",16444,-1476,2216,2,-2,2,4558,89,6445,0,0,SitOk
"2017-11-13 18:48:33 +0000",16432,-1456,2176,3,-5,0,4525,102,6484,0,0,SitOk
"2017-11-13 18:48:34 +0000",16376,-1528,2188,-3,-2,-1,4492,117,6516,0,0,SitOk
"2017-11-13 18:48:34 +0000",16512,-1532,2168,2,-4,-4,4494,127,6512,0,0,SitOk
"2017-11-13 18:48:34 +0000",16480,-1376,2244,-7,-3,-6,4527,145,6482,0,0,SitOk
"2017-11-13 18:48:34 +0000",16476,-1356,2220,-6,-2,-6,4564,164,6435,0,0,SitOk
"2017-11-13 18:48:34 +0000",16416,-1388,2132,8,0,-2,4597,172,6404,0,0,SitOk
"2017-11-13 18:48:34 +0000",16432,-1456,2188,6,1,1,4594,177,6420,0,0,SitOk
"2017-11-13 18:48:35 +0000",16428,-1572,2140,-8,-4,9,4563,173,6448,0,0,SitOk
"2017-11-13 18:48:35 +0000",16504,-1380,2144,21,-10,20,4372,166,6667,0,0,SitOk
"2017-11-13 18:48:35 +0000",16436,-1500,2032,-8,0,-3,4357,176,6691,0,0,SitOk
"2017-11-13 18:48:35 +0000",16436,-1556,2048,0,4,8,4284,171,6753,0,0,SitOk
"2017-11-13 18:48:35 +0000",16408,-1524,2188,0,2,-7,4319,164,6723,0,0,SitOk
"2017-11-13 18:48:35 +0000",16412,-1528,2316,-2,0,-3,4396,167,6642,0,0,SitOk
"2017-11-13 18:48:36 +0000",16440,-1416,2220,-1,-3,-4,4429,175,6611,0,0,SitOk
"2017-11-13 18:48:36 +0000",16348,-1392,2204,-4,-12,-2,4476,192,6563,0,0,SitOk
"2017-11-13 18:48:36 +0000",16380,-1372,2236,-15,-3,-43,4644,243,6385,0,0,SitOk
"2017-11-13 18:48:36 +0000",16492,-1492,2120,0,1,7,4793,270,6200,0,0,SitOk
"2017-11-13 18:48:36 +0000",16500,-1172,2088,11,8,-3,4815,258,6203,0,0,SitOk
"2017-11-13 18:48:36 +0000",16420,-1392,2180,-5,-4,6,4863,253,6155,0,0,SitOk
"2017-11-13 18:48:37 +0000",16528,-1292,2060,0,-8,6,4753,256,6267,0,0,SitOk
"2017-11-13 18:48:37 +0000",16484,-1368,2124,-3,-7,5,4652,261,6363,0,0,SitOk
"2017-11-13 18:48:37 +0000",16400,-1452,2140,7,-2,-1,4610,261,6411,0,0,SitOk
"2017-11-13 18:48:37 +0000",16500,-1328,2188,-1,0,-1,4645,268,6384,0,0,SitOk
"2017-11-13 18:48:37 +0000",16436,-1304,2216,3,15,2,4680,257,6350,0,0,SitOk
"2017-11-13 18:48:37 +0000",16452,-1312,2288,6,2,-2,4755,239,6287,0,0,SitOk
"2017-11-13 18:48:38 +0000",16448,-1220,2276,6,-3,6,4709,240,6352,0,0,SitOk
"2017-11-13 18:48:38 +0000",16464,-1408,2196,-5,-2,1,4657,238,6399,0,0,SitOk
"2017-11-13 18:48:38 +0000",16392,-1616,2236,-10,-1,1,4587,232,6453,0,0,SitOk
"2017-11-13 18:48:38 +0000",16440,-1228,2256,8,-7,2,4612,240,6454,0,0,SitOk
"2017-11-13 18:48:38 +0000",16432,-1416,2116,-8,-3,-2,4538,245,6513,0,0,SitOk
"2017-11-13 18:48:38 +0000",16436,-1308,2168,2,-7,3,4570,255,6486,0,0,SitOk
"2017-11-13 18:48:38 +0000",16504,-1360,2080,4,0,-1,4493,255,6566,0,0,SitOk
"2017-11-13 18:48:39 +0000",16624,-1532,2000,-26,41,-6,4572,240,6463,0,0,SitOk
"2017-11-13 18:48:39 +0000",16412,-1224,2560,34,8,-14,4871,183,6186,0,0,SitOk
"2017-11-13 18:48:39 +0000",16404,-1388,2236,-15,-21,13,4914,188,6140,0,0,SitOk
"2017-11-13 18:48:39 +0000",16452,-1412,2096,-2,-12,4,4687,214,6370,0,0,SitOk
"2017-11-13 18:48:39 +0000",16456,-1520,2248,-2,-6,10,4580,226,6472,0,0,SitOk
"2017-11-13 18:48:39 +0000",16448,-1432,2284,0,1,5,4456,213,6598,0,0,SitOk
"2017-11-13 18:48:40 +0000",16456,-1392,2232,4,-5,10,4394,214,6669,0,0,SitOk
"2017-11-13 18:48:40 +0000",16432,-1428,2300,3,-8,3,4339,218,6731,0,0,SitOk
"2017-11-13 18:48:40 +0000",16412,-1448,2112,0,-5,1,4301,223,6775,0,0,SitOk
"2017-11-13 18:48:40 +0000",16416,-1488,2160,-2,-2,5,4246,224,6832,0,0,SitOk
